id_commune;id_election;id_candidat;inscrits;abstentions;votants;blancs;nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;voix;pct_voix_ins;pct_voix_exprimes;date_integration_gold
69-4;2022_T1;CAND_001;470;73;397;6;2;389;15.53;84.47;1.28;1.51;0.43;0.5;82.77;97.98;112;23.83;28.79;2026-03-24T19:55:58.226396
69-4;2022_T1;CAND_008;470;73;397;6;2;389;15.53;84.47;1.28;1.51;0.43;0.5;82.77;97.98;8;1.7;2.06;2026-03-24T19:55:58.226396
69-4;2022_T1;CAND_002;470;73;397;6;2;389;15.53;84.47;1.28;1.51;0.43;0.5;82.77;97.98;102;21.7;26.22;2026-03-24T19:55:58.226396
69-4;2022_T1;CAND_009;470;73;397;6;2;389;15.53;84.47;1.28;1.51;0.43;0.5;82.77;97.98;36;7.66;9.25;2026-03-24T19:55:58.226396
69-4;2022_T1;CAND_010;470;73;397;6;2;389;15.53;84.47;1.28;1.51;0.43;0.5;82.77;97.98;53;11.28;13.62;2026-03-24T19:55:58.226396
69-4;2022_T1;CAND_011;470;73;397;6;2;389;15.53;84.47;1.28;1.51;0.43;0.5;82.77;97.98;5;1.06;1.29;2026-03-24T19:55:58.226396
69-4;2022_T1;CAND_012;470;73;397;6;2;389;15.53;84.47;1.28;1.51;0.43;0.5;82.77;97.98;26;5.53;6.68;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_003;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;1;0.25;0.29;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_004;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;24;5.9;7.02;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_005;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;0;0.0;0.0;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_006;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;8;1.97;2.34;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_007;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;5;1.23;1.46;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_001;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;83;20.39;24.27;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_008;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;13;3.19;3.8;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_002;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;122;29.98;35.67;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_009;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;38;9.34;11.11;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_010;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;35;8.6;10.23;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_011;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;1;0.25;0.29;2026-03-24T19:55:58.226396
69-5;2022_T1;CAND_012;407;60;347;4;1;342;14.74;85.26;0.98;1.15;0.25;0.29;84.03;98.56;12;2.95;3.51;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_003;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;17;0.49;0.65;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_004;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;125;3.57;4.79;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_005;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;16;0.46;0.61;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_006;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;76;2.17;2.91;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_007;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;37;1.06;1.42;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_001;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;678;19.35;25.99;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_008;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;91;2.6;3.49;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_002;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;754;21.52;28.9;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_009;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;198;5.65;7.59;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_010;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;482;13.76;18.47;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_011;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;40;1.14;1.53;2026-03-24T19:55:58.226396
69-6;2022_T1;CAND_012;3503;801;2702;69;24;2609;22.87;77.13;1.97;2.55;0.69;0.89;74.48;96.56;95;2.71;3.64;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_003;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;15;0.7;0.89;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_004;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;102;4.77;6.02;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_005;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;13;0.61;0.77;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_006;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;47;2.2;2.78;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_007;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;48;2.25;2.84;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_001;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;494;23.11;29.18;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_008;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;41;1.92;2.42;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_002;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;488;22.83;28.82;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_009;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;170;7.95;10.04;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_010;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;192;8.98;11.34;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_011;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;28;1.31;1.65;2026-03-24T19:55:58.226396
69-7;2022_T1;CAND_012;2138;405;1733;25;15;1693;18.94;81.06;1.17;1.44;0.7;0.87;79.19;97.69;55;2.57;3.25;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_003;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;3;0.61;0.72;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_004;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;26;5.26;6.24;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_005;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;3;0.61;0.72;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_006;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;22;4.45;5.28;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_007;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;3;0.61;0.72;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_001;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;112;22.67;26.86;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_008;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;16;3.24;3.84;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_002;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;117;23.68;28.06;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_009;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;20;4.05;4.8;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_010;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;66;13.36;15.83;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_011;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;7;1.42;1.68;2026-03-24T19:55:58.226396
69-8;2022_T1;CAND_012;494;71;423;4;2;417;14.37;85.63;0.81;0.95;0.4;0.47;84.41;98.58;22;4.45;5.28;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_003;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;16;0.32;0.41;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_004;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;193;3.82;4.94;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_005;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;32;0.63;0.82;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_006;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;73;1.44;1.87;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_007;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;49;0.97;1.26;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_001;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;1256;24.84;32.17;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_008;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;101;2.0;2.59;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_002;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;830;16.41;21.26;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_009;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;274;5.42;7.02;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_010;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;820;16.22;21.0;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_011;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;65;1.29;1.66;2026-03-24T19:55:58.226396
69-9;2022_T1;CAND_012;5057;1060;3997;77;16;3904;20.96;79.04;1.52;1.93;0.32;0.4;77.2;97.67;195;3.86;4.99;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_003;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;15;0.36;0.47;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_004;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;137;3.29;4.33;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_005;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;14;0.34;0.44;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_006;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;63;1.51;1.99;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_007;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;86;2.06;2.72;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_001;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;851;20.41;26.88;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_008;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;71;1.7;2.24;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_002;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;593;14.22;18.73;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_009;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;232;5.56;7.33;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_010;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;840;20.14;26.53;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_011;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;55;1.32;1.74;2026-03-24T19:55:58.226396
69-10;2022_T1;CAND_012;4170;937;3233;48;19;3166;22.47;77.53;1.15;1.48;0.46;0.59;75.92;97.93;209;5.01;6.6;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_003;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;2;0.43;0.52;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_004;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;15;3.22;3.91;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_005;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;6;1.29;1.56;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_006;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;15;3.22;3.91;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_007;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;7;1.5;1.82;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_001;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;109;23.39;28.39;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_008;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;7;1.5;1.82;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_002;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;103;22.1;26.82;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_009;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;28;6.01;7.29;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_010;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;63;13.52;16.41;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_011;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;5;1.07;1.3;2026-03-24T19:55:58.226396
69-12;2022_T1;CAND_012;466;72;394;9;1;384;15.45;84.55;1.93;2.28;0.21;0.25;82.4;97.46;24;5.15;6.25;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_003;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;8;0.28;0.36;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_004;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;117;4.12;5.26;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_005;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;8;0.28;0.36;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_006;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;57;2.0;2.56;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_007;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;45;1.58;2.02;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_001;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;654;23.0;29.41;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_008;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;53;1.86;2.38;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_002;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;599;21.07;26.93;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_009;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;200;7.03;8.99;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_010;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;355;12.49;15.96;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_011;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;28;0.98;1.26;2026-03-24T19:55:58.226396
69-13;2022_T1;CAND_012;2843;559;2284;42;18;2224;19.66;80.34;1.48;1.84;0.63;0.79;78.23;97.37;100;3.52;4.5;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_003;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;4;0.5;0.63;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_004;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;26;3.25;4.08;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_005;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;3;0.38;0.47;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_006;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;33;4.13;5.17;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_007;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;12;1.5;1.88;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_001;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;185;23.15;29.0;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_008;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;18;2.25;2.82;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_002;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;165;20.65;25.86;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_009;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;40;5.01;6.27;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_010;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;99;12.39;15.52;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_011;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;15;1.88;2.35;2026-03-24T19:55:58.226396
69-14;2022_T1;CAND_012;799;141;658;16;4;638;17.65;82.35;2.0;2.43;0.5;0.61;79.85;96.96;38;4.76;5.96;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_003;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;0;0.0;0.0;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_004;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;11;8.46;11.0;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_005;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;0;0.0;0.0;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_006;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;3;2.31;3.0;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_007;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;4;3.08;4.0;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_001;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;32;24.62;32.0;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_008;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;0;0.0;0.0;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_002;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;31;23.85;31.0;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_009;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;9;6.92;9.0;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_010;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;8;6.15;8.0;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_011;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;1;0.77;1.0;2026-03-24T19:55:58.226396
69-16;2022_T1;CAND_012;130;28;102;2;0;100;21.54;78.46;1.54;1.96;0.0;0.0;76.92;98.04;1;0.77;1.0;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_003;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;4;0.69;0.82;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_004;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;25;4.29;5.11;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_005;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;3;0.51;0.61;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_006;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;9;1.54;1.84;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_007;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;11;1.89;2.25;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_001;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;148;25.39;30.27;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_008;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;14;2.4;2.86;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_002;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;116;19.9;23.72;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_009;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;49;8.4;10.02;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_010;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;79;13.55;16.16;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_011;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;6;1.03;1.23;2026-03-24T19:55:58.226396
69-17;2022_T1;CAND_012;583;89;494;5;0;489;15.27;84.73;0.86;1.01;0.0;0.0;83.88;98.99;25;4.29;5.11;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_003;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;7;0.54;0.72;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_004;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;53;4.08;5.41;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_005;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;3;0.23;0.31;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_006;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;29;2.23;2.96;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_007;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;21;1.62;2.15;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_001;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;291;22.42;29.72;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_008;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;27;2.08;2.76;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_002;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;309;23.81;31.56;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_009;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;66;5.08;6.74;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_010;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;121;9.32;12.36;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_011;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;12;0.92;1.23;2026-03-24T19:55:58.226396
69-18;2022_T1;CAND_012;1298;300;998;17;2;979;23.11;76.89;1.31;1.7;0.15;0.2;75.42;98.1;40;3.08;4.09;2026-03-24T19:55:58.226396
69-19;2022_T1;CAND_003;8446;2201;6245;102;25;6118;26.06;73.94;1.21;1.63;0.3;0.4;72.44;97.97;29;0.34;0.47;2026-03-24T19:55:58.226396
69-19;2022_T1;CAND_004;8446;2201;6245;102;25;6118;26.06;73.94;1.21;1.63;0.3;0.4;72.44;97.97;266;3.15;4.35;2026-03-24T19:55:58.226396
69-19;2022_T1;CAND_005;8446;2201;6245;102;25;6118;26.06;73.94;1.21;1.63;0.3;0.4;72.44;97.97;33;0.39;0.54;2026-03-24T19:55:58.226396
69-19;2022_T1;CAND_006;8446;2201;6245;102;25;6118;26.06;73.94;1.21;1.63;0.3;0.4;72.44;97.97;154;1.82;2.52;2026-03-24T19:55:58.226396
69-19;2022_T1;CAND_007;8446;2201;6245;102;25;6118;26.06;73.94;1.21;1.63;0.3;0.4;72.44;97.97;105;1.24;1.72;2026-03-24T19:55:58.226396
69-19;2022_T1;CAND_001;8446;2201;6245;102;25;6118;26.06;73.94;1.21;1.63;0.3;0.4;72.44;97.97;1642;19.44;26.84;2026-03-24T19:55:58.226396
69-19;2022_T1;CAND_008;8446;2201;6245;102;25;6118;26.06;73.94;1.21;1.63;0.3;0.4;72.44;97.97;137;1.62;2.24;2026-03-24T19:55:58.226396
