id_commune;id_election;inscrits;abstentions;votants;blancs;nuls;blancs_et_nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_blancs_et_nuls_ins;pct_blancs_et_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;date_integration_gold
69257;2012_T1;748;87;661;17;0;17;644;11.63;88.37;2.27;2.57;0.0;0.0;2.27;2.57;86.1;97.43;2026-03-28T02:12:43.523187
69258;2012_T1;273;37;236;10;0;10;226;13.55;86.45;3.66;4.24;0.0;0.0;3.66;4.24;82.78;95.76;2026-03-28T02:12:43.523187
69259;2012_T1;29463;7348;22115;451;0;451;21664;24.94;75.06;1.53;2.04;0.0;0.0;1.53;2.04;73.53;97.96;2026-03-28T02:12:43.523187
69026;2012_T1;306;31;275;3;0;3;272;10.13;89.87;0.98;1.09;0.0;0.0;0.98;1.09;88.89;98.91;2026-03-28T02:12:43.523187
69260;2012_T1;2978;472;2506;35;0;35;2471;15.85;84.15;1.18;1.4;0.0;0.0;1.18;1.4;82.98;98.6;2026-03-28T02:12:43.523187
69261;2012_T1;54;5;49;1;0;1;48;9.26;90.74;1.85;2.04;0.0;0.0;1.85;2.04;88.89;97.96;2026-03-28T02:12:43.523187
69263;2012_T1;614;82;532;7;0;7;525;13.36;86.64;1.14;1.32;0.0;0.0;1.14;1.32;85.5;98.68;2026-03-28T02:12:43.523187
69264;2012_T1;18424;4061;14363;213;0;213;14150;22.04;77.96;1.16;1.48;0.0;0.0;1.16;1.48;76.8;98.52;2026-03-28T02:12:43.523187
69265;2012_T1;605;94;511;9;0;9;502;15.54;84.46;1.49;1.76;0.0;0.0;1.49;1.76;82.98;98.24;2026-03-28T02:12:43.523187
69266;2012_T1;78307;16121;62186;978;0;978;61208;20.59;79.41;1.25;1.57;0.0;0.0;1.25;1.57;78.16;98.43;2026-03-28T02:12:43.523187
69267;2012_T1;1628;342;1286;33;0;33;1253;21.01;78.99;2.03;2.57;0.0;0.0;2.03;2.57;76.97;97.43;2026-03-28T02:12:43.523187
69268;2012_T1;2426;324;2102;32;0;32;2070;13.36;86.64;1.32;1.52;0.0;0.0;1.32;1.52;85.33;98.48;2026-03-28T02:12:43.523187
69269;2012_T1;724;99;625;10;0;10;615;13.67;86.33;1.38;1.6;0.0;0.0;1.38;1.6;84.94;98.4;2026-03-28T02:12:43.523187
69027;2012_T1;8291;1539;6752;114;0;114;6638;18.56;81.44;1.37;1.69;0.0;0.0;1.37;1.69;80.06;98.31;2026-03-28T02:12:43.523187
69270;2012_T1;2872;353;2519;44;0;44;2475;12.29;87.71;1.53;1.75;0.0;0.0;1.53;1.75;86.18;98.25;2026-03-28T02:12:43.523187
69271;2012_T1;7436;1247;6189;111;0;111;6078;16.77;83.23;1.49;1.79;0.0;0.0;1.49;1.79;81.74;98.21;2026-03-28T02:12:43.523187
69272;2012_T1;3125;409;2716;54;0;54;2662;13.09;86.91;1.73;1.99;0.0;0.0;1.73;1.99;85.18;98.01;2026-03-28T02:12:43.523187
69273;2012_T1;6881;1005;5876;103;0;103;5773;14.61;85.39;1.5;1.75;0.0;0.0;1.5;1.75;83.9;98.25;2026-03-28T02:12:43.523187
69275;2012_T1;16854;4136;12718;263;0;263;12455;24.54;75.46;1.56;2.07;0.0;0.0;1.56;2.07;73.9;97.93;2026-03-28T02:12:43.523187
69276;2012_T1;5692;1035;4657;76;0;76;4581;18.18;81.82;1.34;1.63;0.0;0.0;1.34;1.63;80.48;98.37;2026-03-28T02:12:43.523187
69277;2012_T1;9242;1290;7952;104;0;104;7848;13.96;86.04;1.13;1.31;0.0;0.0;1.13;1.31;84.92;98.69;2026-03-28T02:12:43.523187
