id_commune,target_nuance,inscrits_2012_t1,abstentions_2012_t1,votants_2012_t1,blancs_2012_t1,nuls_2012_t1,exprimes_2012_t1,pct_abs_ins_2012_t1,pct_vot_ins_2012_t1,pct_blancs_ins_2012_t1,pct_nuls_ins_2012_t1,inscrits_2012_t2,abstentions_2012_t2,votants_2012_t2,blancs_2012_t2,nuls_2012_t2,exprimes_2012_t2,pct_abs_ins_2012_t2,pct_vot_ins_2012_t2,pct_blancs_ins_2012_t2,pct_nuls_ins_2012_t2,inscrits_2017_t1,abstentions_2017_t1,votants_2017_t1,blancs_2017_t1,nuls_2017_t1,exprimes_2017_t1,pct_abs_ins_2017_t1,pct_vot_ins_2017_t1,pct_blancs_ins_2017_t1,pct_nuls_ins_2017_t1,inscrits_2017_t2,abstentions_2017_t2,votants_2017_t2,blancs_2017_t2,nuls_2017_t2,exprimes_2017_t2,pct_abs_ins_2017_t2,pct_vot_ins_2017_t2,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t2,inscrits_2022_t1,abstentions_2022_t1,votants_2022_t1,blancs_2022_t1,nuls_2022_t1,exprimes_2022_t1,pct_abs_ins_2022_t1,pct_vot_ins_2022_t1,pct_blancs_ins_2022_t1,pct_nuls_ins_2022_t1,inscrits_2022_t2,abstentions_2022_t2,votants_2022_t2,blancs_2022_t2,nuls_2022_t2,exprimes_2022_t2,pct_abs_ins_2022_t2,pct_vot_ins_2022_t2,pct_blancs_ins_2022_t2,pct_nuls_ins_2022_t2,share_nuance_eco_2012_t1,share_nuance_fn_2012_t1,share_nuance_ump_2012_t1,share_nuance_fi_2012_t1,share_nuance_exg_2012_t1,share_nuance_div_2012_t1,share_nuance_modem_2012_t1,share_nuance_dlf_2012_t1,share_nuance_soc_2012_t1,share_nuance_soc_2012_t2,share_nuance_ump_2012_t2,share_nuance_dlf_2017_t1,share_nuance_div_2017_t1,share_nuance_lr_2017_t1,share_nuance_fn_2017_t1,share_nuance_rem_2017_t1,share_nuance_soc_2017_t1,share_nuance_exg_2017_t1,share_nuance_res_2017_t1,share_nuance_fi_2017_t1,share_nuance_rem_2017_t2,share_nuance_fn_2017_t2,share_nuance_exg_2022_t1,share_nuance_lr_2022_t1,share_nuance_dlf_2022_t1,share_nuance_com_2022_t1,share_nuance_rem_2022_t1,share_nuance_res_2022_t1,share_nuance_fn_2022_t1,share_nuance_rec_2022_t1,share_nuance_fi_2022_t1,share_nuance_soc_2022_t1,share_nuance_eelv_2022_t1,insee_pop,insee_log,sec_rate_cambriolages_de_logement,sec_count_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_count_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_count_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_count_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_count_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_count_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_count_violences_sexuelles,sec_rate_vols_avec_armes,sec_count_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_count_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_count_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_count_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_count_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,sec_count_vols_violents_sans_arme
69012,REM,471.0,56.0,415.0,13.0,0.0,402.0,11.89,88.11,2.76,0.0,470.0,46.0,424.0,23.0,0.0,401.0,9.79,90.21,4.89,0.0,508.0,71.0,437.0,14.0,0.0,423.0,13.98,86.02,2.76,0.0,508.0,84.0,424.0,34.0,11.0,379.0,16.54,83.46,6.69,2.17,466.0,72.0,394.0,9.0,1.0,384.0,15.45,84.55,1.93,0.21,467.0,100.0,367.0,30.0,4.0,333.0,21.41,78.59,6.42,0.86,4.98,19.15,34.33,9.45,1.0,1.24,9.7,2.49,17.66,36.91,63.09,6.62,0.48,21.04,29.79,19.39,6.38,1.66,0.47,14.18,56.46,43.54,2.08,3.91,3.91,1.82,28.39,1.82,26.82,7.29,16.41,1.3,6.25,616.0,285.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,0.0,0.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69013,REM,2379.0,358.0,2021.0,42.0,0.0,1979.0,15.05,84.95,1.77,0.0,2379.0,359.0,2020.0,100.0,0.0,1920.0,15.09,84.91,4.2,0.0,2644.0,553.0,2091.0,47.0,8.0,2036.0,20.92,79.08,1.78,0.3,2644.0,592.0,2052.0,166.0,35.0,1851.0,22.39,77.61,6.28,1.32,2843.0,559.0,2284.0,42.0,18.0,2224.0,19.66,80.34,1.48,0.63,2846.0,656.0,2190.0,131.0,37.0,2022.0,23.05,76.95,4.6,1.3,1.57,22.54,33.05,7.93,1.06,0.1,10.91,1.57,21.27,39.06,60.94,5.65,0.84,23.77,28.93,20.28,4.81,0.9299999999999999,0.74,14.05,57.43,42.57,0.72,5.26,2.56,2.02,29.41,2.38,26.93,8.99,15.96,1.26,4.5,4408.0,1772.0,12.9797562,23.0,9.3012704,41.0,4.9909256,22.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,4.0834846,18.0,1.0619796,2.4517766,0.1055371,1.046875,2.0417423,9.0,3.6297641,16.0,1.4076726,2.3846154,2.4954628,11.0,0.0,0.0
69014,REM,781.0,90.0,691.0,18.0,0.0,673.0,11.52,88.48,2.3,0.0,781.0,90.0,691.0,50.0,0.0,641.0,11.52,88.48,6.4,0.0,786.0,116.0,670.0,5.0,3.0,662.0,14.76,85.24,0.64,0.38,786.0,139.0,647.0,42.0,11.0,594.0,17.68,82.32,5.34,1.4,799.0,141.0,658.0,16.0,4.0,638.0,17.65,82.35,2.0,0.5,799.0,145.0,654.0,27.0,17.0,610.0,18.15,81.85,3.38,2.13,3.57,17.68,29.27,8.77,2.23,0.0,13.67,4.16,20.65,40.87,59.13,12.69,1.3599999999999999,18.28,24.02,21.9,7.25,1.36,0.76,12.39,65.15,34.85,1.1,4.08,5.17,1.88,29.0,2.82,25.86,6.27,15.52,2.35,5.96,1108.0,470.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,0.0,0.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69016,REM,122.0,15.0,107.0,4.0,0.0,103.0,12.3,87.7,3.28,0.0,122.0,18.0,104.0,4.0,0.0,100.0,14.75,85.25,3.28,0.0,128.0,18.0,110.0,5.0,0.0,105.0,14.06,85.94,3.91,0.0,128.0,30.0,98.0,13.0,2.0,83.0,23.44,76.56,10.16,1.56,130.0,28.0,102.0,2.0,0.0,100.0,21.54,78.46,1.54,0.0,130.0,29.0,101.0,8.0,1.0,92.0,22.31,77.69,6.15,0.77,0.0,20.39,41.75,5.83,0.97,0.0,20.39,1.94,8.74,28.0,72.0,11.43,2.86,23.81,27.62,20.0,0.95,1.9,1.9,9.52,56.63,43.37,0.0,11.0,3.0,4.0,32.0,0.0,31.0,9.0,8.0,1.0,1.0,122.0,88.0,0.0,0.0,0.0,0.0,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69017,REM,567.0,82.0,485.0,13.0,0.0,472.0,14.46,85.54,2.29,0.0,568.0,83.0,485.0,24.0,0.0,461.0,14.61,85.39,4.23,0.0,589.0,116.0,473.0,7.0,2.0,464.0,19.69,80.31,1.19,0.34,589.0,116.0,473.0,58.0,4.0,411.0,19.69,80.31,9.85,0.68,583.0,89.0,494.0,5.0,0.0,489.0,15.27,84.73,0.86,0.0,583.0,115.0,468.0,24.0,6.0,438.0,19.73,80.27,4.12,1.03,3.81,21.61,27.54,12.5,1.9100000000000001,0.0,8.05,1.91,22.67,44.25,55.75,7.76,0.65,24.35,21.12,21.55,6.03,2.37,1.51,14.66,63.5,36.5,1.43,5.11,1.84,2.25,30.27,2.86,23.72,10.02,16.16,1.23,5.11,758.0,353.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69018,FN,1220.0,246.0,974.0,25.0,0.0,949.0,20.16,79.84,2.05,0.0,1220.0,243.0,977.0,46.0,0.0,931.0,19.92,80.08,3.77,0.0,1331.0,321.0,1010.0,23.0,4.0,983.0,24.12,75.88,1.73,0.3,1331.0,348.0,983.0,122.0,20.0,841.0,26.15,73.85,9.17,1.5,1298.0,300.0,998.0,17.0,2.0,979.0,23.11,76.89,1.31,0.15,1298.0,315.0,983.0,60.0,10.0,913.0,24.27,75.73,4.62,0.77,1.58,23.29,35.51,8.11,1.79,0.11,9.8,2.95,16.86,33.3,66.7,7.73,0.61,25.64,26.04,21.57,3.76,1.22,1.53,11.9,55.29,44.71,1.03,5.41,2.96,2.15,29.72,2.76,31.56,6.74,12.36,1.23,4.09,2103.0,1238.0,5.1599952,2.6492537,7.6081788,16.0,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,2.3775559,5.0,7.1326676,15.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69019,REM,4515.0,954.0,3561.0,69.0,0.0,3492.0,21.13,78.87,1.53,0.0,4515.0,961.0,3554.0,195.0,0.0,3359.0,21.28,78.72,4.32,0.0,4720.0,1152.0,3568.0,79.0,29.0,3460.0,24.41,75.59,1.67,0.61,4714.0,1302.0,3412.0,292.0,91.0,3029.0,27.62,72.38,6.19,1.93,8446.0,2201.0,6245.0,102.0,25.0,6118.0,26.06,73.94,1.21,0.3,8451.0,2506.0,5945.0,319.0,78.0,5548.0,29.65,70.35,3.77,0.92,1.32,23.0,29.27,10.11,2.0100000000000002,0.17,9.31,1.78,23.05,44.18,55.82,6.18,1.3900000000000001,19.71,26.68,22.46,4.83,1.5,0.78,16.47,59.89,40.11,1.01,4.35,2.52,1.72,26.84,2.24,28.82,7.57,19.47,1.8,3.68,13767.0,6117.0,7.3568275,45.0,6.8279218,94.0,5.7383598,79.0,0.3375502,1.7521368,1.5253868,21.0,1.7948427,6.2348485,2.6875863,37.0,3.268686,45.0,2.6149488,36.0,0.1055371,1.046875,1.0169245,14.0,2.179124,30.0,1.8885741,26.0,5.8109973,80.0,0.3546356,1.7640449
69020,REM,461.0,43.0,418.0,14.0,0.0,404.0,9.33,90.67,3.04,0.0,463.0,51.0,412.0,31.0,0.0,381.0,11.02,88.98,6.7,0.0,494.0,81.0,413.0,7.0,1.0,405.0,16.4,83.6,1.42,0.2,494.0,93.0,401.0,36.0,6.0,359.0,18.83,81.17,7.29,1.21,518.0,60.0,458.0,7.0,3.0,448.0,11.58,88.42,1.35,0.58,518.0,88.0,430.0,36.0,6.0,388.0,16.99,83.01,6.95,1.16,2.72,18.81,26.24,8.42,1.24,0.25,12.13,2.48,27.72,50.39,49.61,1.73,1.48,14.07,23.7,27.41,7.16,2.96,1.23,20.25,67.69,32.31,1.56,5.13,2.01,2.68,28.57,1.79,21.43,7.59,19.2,2.23,7.81,717.0,285.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69021,REM,1544.0,188.0,1356.0,25.0,0.0,1331.0,12.18,87.82,1.62,0.0,1544.0,224.0,1320.0,72.0,0.0,1248.0,14.51,85.49,4.66,0.0,1632.0,247.0,1385.0,28.0,11.0,1346.0,15.13,84.87,1.72,0.67,1632.0,350.0,1282.0,128.0,31.0,1123.0,21.45,78.55,7.84,1.9,1676.0,240.0,1436.0,25.0,5.0,1406.0,14.32,85.68,1.49,0.3,1676.0,354.0,1322.0,93.0,18.0,1211.0,21.12,78.88,5.55,1.07,2.7,16.53,30.28,12.1,1.88,0.45,11.65,2.25,22.16,44.39,55.61,7.65,2.6,18.28,19.61,22.44,6.24,1.63,0.89,20.65,67.41,32.59,1.49,6.33,3.84,2.49,26.1,2.42,21.27,5.19,21.83,1.85,7.18,2351.0,1137.0,5.1599952,2.6492537,3.8281582,9.0,7.6563165,18.0,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,3.4028073,8.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69022,REM,348.0,49.0,299.0,3.0,0.0,296.0,14.08,85.92,0.86,0.0,348.0,45.0,303.0,12.0,0.0,291.0,12.93,87.07,3.45,0.0,377.0,47.0,330.0,9.0,0.0,321.0,12.47,87.53,2.39,0.0,377.0,61.0,316.0,41.0,4.0,271.0,16.18,83.82,10.88,1.06,410.0,66.0,344.0,4.0,3.0,337.0,16.1,83.9,0.98,0.73,411.0,80.0,331.0,19.0,2.0,310.0,19.46,80.54,4.62,0.49,2.7,18.58,37.84,9.46,2.02,0.34,12.5,2.03,14.53,36.77,63.23,8.41,0.9299999999999999,23.99,25.23,18.69,4.67,1.55,1.25,15.26,58.67,41.33,1.18,8.01,4.45,1.19,24.93,1.19,27.89,8.31,15.43,0.89,6.53,543.0,263.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,0.0,0.0,0.0,0.0
69023,REM,1002.0,131.0,871.0,15.0,0.0,856.0,13.07,86.93,1.5,0.0,1002.0,133.0,869.0,64.0,0.0,805.0,13.27,86.73,6.39,0.0,1133.0,177.0,956.0,19.0,1.0,936.0,15.62,84.38,1.68,0.09,1133.0,197.0,936.0,68.0,19.0,849.0,17.39,82.61,6.0,1.68,1192.0,193.0,999.0,12.0,2.0,985.0,16.19,83.81,1.01,0.17,1154.0,203.0,951.0,57.0,21.0,873.0,17.59,82.41,4.94,1.82,2.92,26.64,38.32,3.15,1.17,0.12,12.62,1.75,13.32,26.46,73.54,8.55,0.75,29.27,25.96,20.73,3.42,0.32,1.07,9.94,57.6,42.4,0.71,6.5,2.64,1.12,28.73,3.55,25.58,11.17,12.28,1.93,5.79,1692.0,725.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69024,REM,1656.0,215.0,1441.0,30.0,0.0,1411.0,12.98,87.02,1.81,0.0,1656.0,228.0,1428.0,73.0,0.0,1355.0,13.77,86.23,4.41,0.0,3078.0,514.0,2564.0,40.0,22.0,2502.0,16.7,83.3,1.3,0.71,3077.0,603.0,2474.0,253.0,42.0,2179.0,19.6,80.4,8.22,1.36,3282.0,616.0,2666.0,36.0,14.0,2616.0,18.77,81.23,1.1,0.43,3284.0,706.0,2578.0,160.0,45.0,2373.0,21.5,78.5,4.87,1.37,2.41,16.02,32.03,10.21,1.42,0.21,11.91,2.13,23.67,44.8,55.2,6.2,0.9600000000000001,22.94,20.62,26.62,6.04,1.48,1.16,13.99,67.65,32.35,1.19,7.03,2.14,2.48,30.24,2.71,21.22,7.57,16.9,2.22,6.31,4143.0,2000.0,5.1599952,2.6492537,8.6893555,36.0,4.8274197,20.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,2.1723389,9.0,1.4482259,6.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,5.3101617,22.0,0.0,0.0
69026,REM,306.0,31.0,275.0,3.0,0.0,272.0,10.13,89.87,0.98,0.0,306.0,36.0,270.0,14.0,0.0,256.0,11.76,88.24,4.58,0.0,344.0,48.0,296.0,5.0,0.0,291.0,13.95,86.05,1.45,0.0,344.0,65.0,279.0,32.0,10.0,237.0,18.9,81.1,9.3,2.91,372.0,75.0,297.0,5.0,0.0,292.0,20.16,79.84,1.34,0.0,372.0,85.0,287.0,11.0,4.0,272.0,22.85,77.15,2.96,1.08,1.47,19.49,36.03,7.35,1.84,0.0,16.18,2.57,15.07,33.2,66.8,6.53,0.68,30.24,25.77,21.99,3.09,0.69,1.03,9.97,60.76,39.24,0.34,4.45,4.45,2.05,30.14,3.08,26.71,11.64,10.62,1.37,5.14,528.0,216.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,1.1839424,2.7266667,0.0,0.0,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69027,REM,8291.0,1539.0,6752.0,114.0,0.0,6638.0,18.56,81.44,1.37,0.0,8291.0,1585.0,6706.0,335.0,0.0,6371.0,19.12,80.88,4.04,0.0,8807.0,2116.0,6691.0,109.0,40.0,6542.0,24.03,75.97,1.24,0.45,8734.0,2313.0,6421.0,551.0,137.0,5733.0,26.48,73.52,6.31,1.57,9152.0,2124.0,7028.0,89.0,37.0,6902.0,23.21,76.79,0.97,0.4,9156.0,2428.0,6728.0,405.0,114.0,6209.0,26.52,73.48,4.42,1.25,2.73,14.06,31.61,9.85,1.49,0.21,12.05,2.23,25.78,46.62,53.38,5.0,1.2100000000000002,24.27,16.08,28.11,5.44,1.51,0.69,17.69,74.86,25.14,0.97,5.4,2.17,1.96,33.54,2.25,16.98,7.85,20.39,2.2,6.29,12330.0,5713.0,10.3272511,59.0,6.6504461,82.0,6.4882401,80.0,0.3375502,1.7521368,2.919708,36.0,1.7948427,6.2348485,2.351987,29.0,3.487429,43.0,1.459854,18.0,0.0,0.0,2.189781,27.0,3.568532,44.0,4.05515,50.0,6.8937551,85.0,0.3546356,1.7640449
69028,REM,3967.0,458.0,3509.0,47.0,0.0,3462.0,11.55,88.45,1.18,0.0,3969.0,508.0,3461.0,156.0,0.0,3305.0,12.8,87.2,3.93,0.0,4416.0,662.0,3754.0,56.0,15.0,3683.0,14.99,85.01,1.27,0.34,4416.0,783.0,3633.0,336.0,60.0,3237.0,17.73,82.27,7.61,1.36,4816.0,768.0,4048.0,37.0,25.0,3986.0,15.95,84.05,0.77,0.52,4821.0,916.0,3905.0,230.0,46.0,3629.0,19.0,81.0,4.77,0.95,3.38,16.18,36.48,7.05,1.33,0.35,12.85,2.02,20.36,36.88,63.12,4.64,1.41,29.24,16.43,27.26,5.27,0.84,0.71,14.2,71.7,28.3,0.51,7.43,2.33,1.05,37.23,1.63,18.09,9.18,14.95,1.83,5.77,6718.0,2814.0,17.4104233,49.0,4.0190533,27.0,5.6564454,38.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.4885383,10.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.0419768,7.0,2.6793689,18.0,2.6793689,18.0,0.3546356,1.7640449
69029,REM,22309.0,4496.0,17813.0,282.0,0.0,17531.0,20.15,79.85,1.26,0.0,22320.0,4508.0,17812.0,827.0,0.0,16985.0,20.2,79.8,3.71,0.0,21948.0,5088.0,16860.0,208.0,67.0,16585.0,23.18,76.82,0.95,0.31,21956.0,5763.0,16193.0,1167.0,393.0,14633.0,26.25,73.75,5.32,1.79,23336.0,6180.0,17156.0,208.0,87.0,16861.0,26.48,73.52,0.89,0.37,23355.0,7515.0,15840.0,956.0,317.0,14567.0,32.18,67.82,4.09,1.36,2.6,15.66,26.39,11.74,1.3,0.29,9.42,1.63,30.98,53.29,46.71,4.2,1.48,19.22,16.18,26.87,7.7,1.32,0.8,22.22,74.54,25.46,1.1,4.86,1.57,2.03,27.5,1.39,13.98,7.95,32.02,2.01,5.59,42850.0,19831.0,11.7995221,234.0,9.9883314,428.0,7.7712952,333.0,0.9801634,42.0,3.5239207,151.0,2.3570595,101.0,3.7339557,160.0,3.5239207,151.0,1.7502917,75.0,0.2333722,10.0,3.6406068,156.0,9.4749125,406.0,3.0805134,132.0,11.1318553,477.0,1.5869312,68.0
69030,REM,605.0,70.0,535.0,11.0,0.0,524.0,11.57,88.43,1.82,0.0,605.0,66.0,539.0,32.0,0.0,507.0,10.91,89.09,5.29,0.0,622.0,94.0,528.0,2.0,17.0,509.0,15.11,84.89,0.32,2.73,622.0,114.0,508.0,51.0,15.0,442.0,18.33,81.67,8.2,2.41,651.0,123.0,528.0,8.0,5.0,515.0,18.89,81.11,1.23,0.77,651.0,136.0,515.0,24.0,12.0,479.0,20.89,79.11,3.69,1.84,2.1,18.32,38.36,7.44,1.5299999999999998,0.19,10.31,2.86,18.89,34.32,65.68,10.02,1.1800000000000002,25.93,24.95,15.91,4.13,1.5699999999999998,1.18,15.13,59.73,40.27,1.3599999999999999,5.44,4.47,0.39,28.74,5.05,28.16,5.24,16.7,0.97,3.5,823.0,400.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.3546356,1.7640449
69031,REM,759.0,68.0,691.0,23.0,0.0,668.0,8.96,91.04,3.03,0.0,758.0,81.0,677.0,53.0,0.0,624.0,10.69,89.31,6.99,0.0,853.0,113.0,740.0,18.0,5.0,717.0,13.25,86.75,2.11,0.59,853.0,122.0,731.0,83.0,15.0,633.0,14.3,85.7,9.73,1.76,973.0,162.0,811.0,21.0,3.0,787.0,16.65,83.35,2.16,0.31,975.0,215.0,760.0,51.0,9.0,700.0,22.05,77.95,5.23,0.92,3.29,22.16,29.19,10.48,2.1,0.3,12.43,2.84,17.22,37.66,62.34,13.95,1.95,16.46,24.55,20.5,4.6,1.26,1.81,14.92,56.71,43.29,1.6600000000000001,5.21,4.07,1.14,25.67,5.34,30.37,5.08,13.98,0.89,6.61,1378.0,585.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69032,REM,1475.0,218.0,1257.0,19.0,0.0,1238.0,14.78,85.22,1.29,0.0,1475.0,239.0,1236.0,54.0,0.0,1182.0,16.2,83.8,3.66,0.0,1448.0,267.0,1181.0,24.0,6.0,1151.0,18.44,81.56,1.66,0.41,1448.0,294.0,1154.0,121.0,34.0,999.0,20.3,79.7,8.36,2.35,1575.0,262.0,1313.0,17.0,9.0,1287.0,16.63,83.37,1.08,0.57,1576.0,327.0,1249.0,71.0,14.0,1164.0,20.75,79.25,4.51,0.89,2.1,19.79,35.7,8.08,0.88,0.24,11.23,1.53,20.44,37.39,62.61,6.78,0.87,24.5,25.72,21.29,6.17,1.3900000000000001,1.13,12.16,60.66,39.34,0.9299999999999999,5.13,3.96,1.09,28.52,3.57,24.94,9.4,14.61,1.17,6.68,2144.0,934.0,5.1599952,2.6492537,5.130597,11.0,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69033,REM,1811.0,183.0,1628.0,26.0,0.0,1602.0,10.1,89.9,1.44,0.0,1811.0,214.0,1597.0,64.0,0.0,1533.0,11.82,88.18,3.53,0.0,1970.0,226.0,1744.0,26.0,11.0,1707.0,11.47,88.53,1.32,0.56,1970.0,297.0,1673.0,145.0,30.0,1498.0,15.08,84.92,7.36,1.52,2122.0,309.0,1813.0,24.0,7.0,1782.0,14.56,85.44,1.13,0.33,2122.0,358.0,1764.0,65.0,9.0,1690.0,16.87,83.13,3.06,0.42,2.43,13.42,42.51,7.55,0.63,0.37,11.67,1.56,19.85,33.92,66.08,5.92,0.41,35.97,15.58,27.71,3.87,0.7,0.53,9.31,72.9,27.1,0.51,7.18,2.53,0.95,42.42,1.4,18.13,8.98,9.65,1.74,6.51,2951.0,1161.0,6.8878135,8.0,4.7441545,14.0,5.7607591,17.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69034,REM,28452.0,4839.0,23613.0,306.0,0.0,23307.0,17.01,82.99,1.08,0.0,28462.0,4920.0,23542.0,936.0,0.0,22606.0,17.29,82.71,3.29,0.0,31790.0,8106.0,23684.0,299.0,92.0,23293.0,25.5,74.5,0.94,0.29,31795.0,9338.0,22457.0,1629.0,473.0,20355.0,29.37,70.63,5.12,1.49,30438.0,6748.0,23690.0,296.0,74.0,23320.0,22.17,77.83,0.97,0.24,30445.0,8028.0,22417.0,1207.0,305.0,20905.0,26.37,73.63,3.96,1.0,3.11,11.27,36.73,9.46,1.08,0.25,11.28,1.61,25.2,44.21,55.79,3.31,0.98,29.32,11.03,30.42,6.84,0.88,0.71,16.5,80.58,19.42,0.95,7.13,1.57,1.58,36.75,1.76,11.69,8.78,21.58,1.82,6.39,43479.0,23180.0,10.4398101,242.0,7.704869,335.0,8.7168518,379.0,0.3375502,1.7521368,1.8169691,79.0,1.1499805,50.0,2.2539617,98.0,1.7479703,76.0,1.0349824,45.0,0.1055371,1.046875,1.7709699,77.0,3.9099335,170.0,4.0709308,177.0,8.8088502,383.0,0.8049863,35.0
