id_commune,target_macron_wins_2022_t2,abstentions_2017_t1,abstentions_2017_t2,blancs_2017_t1,blancs_2017_t2,exprimes_2017_t1,exprimes_2017_t2,inscrits_2017_t1,inscrits_2017_t2,insee_log_2021,insee_log_2022,insee_pop_2021,insee_pop_2022,nuls_2017_t1,nuls_2017_t2,pct_abs_ins_2017_t1,pct_abs_ins_2017_t2,pct_blancs_ins_2017_t1,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t1,pct_nuls_ins_2017_t2,pct_vot_ins_2017_t1,pct_vot_ins_2017_t2,sec_rate_cambriolages_de_logement_2021,sec_rate_cambriolages_de_logement_2022,sec_rate_destructions_et_degradations_volontaires_2021,sec_rate_destructions_et_degradations_volontaires_2022,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2021,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2022,sec_rate_trafic_de_stupefiants_2021,sec_rate_trafic_de_stupefiants_2022,sec_rate_usage_de_stupefiants_2021,sec_rate_usage_de_stupefiants_2022,sec_rate_usage_de_stupefiants_afd_2021,sec_rate_usage_de_stupefiants_afd_2022,sec_rate_violences_physiques_hors_cadre_familial_2021,sec_rate_violences_physiques_hors_cadre_familial_2022,sec_rate_violences_physiques_intrafamiliales_2021,sec_rate_violences_physiques_intrafamiliales_2022,sec_rate_violences_sexuelles_2021,sec_rate_violences_sexuelles_2022,sec_rate_vols_avec_armes_2021,sec_rate_vols_avec_armes_2022,sec_rate_vols_d_accessoires_sur_vehicules_2021,sec_rate_vols_d_accessoires_sur_vehicules_2022,sec_rate_vols_dans_les_vehicules_2021,sec_rate_vols_dans_les_vehicules_2022,sec_rate_vols_de_vehicule_2021,sec_rate_vols_de_vehicule_2022,sec_rate_vols_sans_violence_contre_des_personnes_2021,sec_rate_vols_sans_violence_contre_des_personnes_2022,sec_rate_vols_violents_sans_arme_2021,sec_rate_vols_violents_sans_arme_2022,share_arthaud_2017_t1,share_asselineau_2017_t1,share_cheminade_2017_t1,share_dupont_aignan_2017_t1,share_fillon_2017_t1,share_hamon_2017_t1,share_lassalle_2017_t1,share_le_pen_2017_t1,share_le_pen_2017_t2,share_macron_2017_t1,share_macron_2017_t2,share_melenchon_2017_t1,share_poutou_2017_t1,votants_2017_t1,votants_2017_t2
69-255,1,638.0,774.0,76.0,307.0,3437.0,3011.0,4159.0,4160.0,2601.0,2601.0,6091.0,6198.0,8.0,68.0,15.34,18.61,1.83,7.38,0.19,1.63,84.66,81.39,10.3805882,9.996122,6.0745362,5.4856405,6.2387129,4.6789287,0.2719703,0.3375502,1.1568634,1.4520813,1.1494177,1.7948427,1.448111,1.1293966,2.9551798,3.2268474,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,1.8059432,2.7428203,0.0,0.0,0.61,1.11,0.12,7.86,26.45,6.37,0.93,17.92,31.19,25.23,68.81,12.98,0.44,3521.0,3386.0
69-256,1,9617.0,9947.0,210.0,825.0,13134.0,11994.0,23061.0,23048.0,20354.0,20354.0,52139.0,52448.0,100.0,282.0,41.7,43.16,0.91,3.58,0.43,1.22,58.3,56.84,7.0749261,8.1558176,14.0202152,12.4694936,5.2168243,4.957291,2.6851301,3.8514338,8.4389804,8.6371263,4.7756957,4.5378279,5.0633883,6.3682123,4.2578492,4.4424954,1.2850266,1.1058572,0.2109745,0.1334655,1.9946681,2.0210494,8.6115959,9.0565894,3.0495407,3.2794387,14.7298567,16.1302624,2.3398991,1.9257169,0.8,1.87,0.14,2.91,8.47,8.11,0.45,16.86,24.07,20.79,75.93,38.52,1.08,13444.0,13101.0
69-257,1,124.0,144.0,12.0,52.0,662.0,596.0,799.0,799.0,532.0,532.0,1131.0,1153.0,1.0,7.0,15.52,18.02,1.5,6.51,0.13,0.88,84.48,81.98,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.0,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.15,0.15,0.15,9.82,19.34,3.32,0.76,29.46,43.62,20.54,56.38,14.2,2.11,675.0,655.0
69-258,1,36.0,58.0,6.0,24.0,221.0,180.0,266.0,266.0,200.0,200.0,317.0,315.0,3.0,4.0,13.53,21.8,2.26,9.02,1.13,1.5,86.47,78.2,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3269747,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,3.17,39.82,2.71,2.26,19.0,40.0,13.57,60.0,16.29,2.26,230.0,208.0
69-259,1,10379.0,11196.0,366.0,1497.0,19738.0,17418.0,30670.0,30671.0,29813.0,29813.0,66363.0,66701.0,187.0,560.0,33.84,36.5,1.19,4.88,0.61,1.83,66.16,63.5,7.5804991,9.1905166,17.2686587,15.3970705,6.7808869,6.5366336,3.0287962,4.137869,5.4699155,9.4301435,2.9685216,5.6520892,5.9370432,7.8409619,4.5808658,6.1018575,1.2657656,1.019475,0.2109609,0.1799073,3.4055121,3.8830003,10.5781836,12.4435916,3.6466103,3.9129848,13.9836957,13.8978426,2.5164625,1.829058,0.94,2.18,0.2,3.06,9.13,7.33,0.82,17.47,25.77,21.88,74.23,35.73,1.28,20291.0,19475.0
69-260,1,561.0,727.0,37.0,204.0,2557.0,2189.0,3163.0,3167.0,2110.0,2110.0,5140.0,5175.0,8.0,47.0,17.74,22.96,1.17,6.44,0.25,1.48,82.26,77.04,9.9503575,12.3194902,7.1984436,6.5700483,8.3657588,7.3429952,0.2719703,0.3375502,1.1568634,1.7391304,1.1494177,1.7948427,1.448111,1.4219906,3.307393,1.9323671,0.9771534,1.0619796,0.0,0.1055371,2.1400778,3.8647343,2.3346304,3.6714976,1.5564202,3.0917874,5.8365759,3.0917874,0.2640282,0.3546356,0.55,0.7,0.12,4.26,26.32,4.77,0.59,16.03,26.68,29.17,73.32,16.54,0.94,2602.0,2440.0
69-261,1,8.0,10.0,2.0,1.0,44.0,38.0,54.0,54.0,34.0,34.0,110.0,117.0,0.0,5.0,14.81,18.52,3.7,1.85,0.0,9.26,85.19,81.48,0.0,0.0,3.4469802,3.5081804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.0,0.0,0.0,13.64,29.55,4.55,2.27,4.55,31.58,34.09,68.42,11.36,0.0,46.0,44.0
69-263,0,129.0,149.0,11.0,55.0,507.0,440.0,651.0,651.0,461.0,461.0,894.0,908.0,4.0,7.0,19.82,22.89,1.69,8.45,0.61,1.08,80.18,77.11,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.2,0.79,0.59,8.28,22.68,3.16,2.17,27.42,46.14,20.12,53.86,13.81,0.79,522.0,502.0
69-264,1,5437.0,6089.0,199.0,1067.0,14010.0,12251.0,19764.0,19764.0,19597.0,19597.0,35913.0,36224.0,118.0,357.0,27.51,30.81,1.01,5.4,0.6,1.81,72.49,69.19,6.8887181,7.7561863,13.504859,14.5759717,7.6852393,7.1499558,1.1416479,3.0090548,9.0496478,9.1099823,1.2530282,2.0152385,5.958845,6.7358657,5.0121126,4.3617491,2.1997605,2.1256625,0.1392254,0.193242,1.3365634,1.6011484,4.0096901,5.3003534,1.6707042,1.7391784,11.2215632,11.732553,0.9188873,0.6073322,0.47,1.48,0.15,4.61,21.15,6.64,0.79,21.25,33.0,22.2,67.0,20.19,1.08,14327.0,13675.0
69-265,1,96.0,125.0,2.0,46.0,531.0,458.0,638.0,638.0,388.0,388.0,811.0,820.0,9.0,9.0,15.05,19.59,0.31,7.21,1.41,1.41,84.95,80.41,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.0,0.0,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.56,1.32,0.19,6.03,26.93,8.1,2.64,18.83,34.93,21.85,65.07,12.24,1.32,542.0,513.0
69-266,1,21517.0,24568.0,910.0,4214.0,59637.0,52487.0,82377.0,82376.0,89282.0,89282.0,156928.0,162207.0,313.0,1107.0,26.12,29.82,1.1,5.12,0.38,1.34,73.88,70.18,7.907544,10.0020351,9.1825551,9.5063715,8.9149164,8.1500798,1.4082892,1.454931,3.6641007,5.7334147,2.2048328,3.3044197,3.7851754,4.3216384,3.5876325,3.6249977,1.0705546,1.3994464,0.2166599,0.2157737,1.5803426,1.5289106,9.0614804,8.6309469,3.8552712,3.6989772,17.9445351,17.6379564,3.0077488,2.7434081,0.58,1.2,0.17,3.44,16.59,9.16,0.62,13.11,20.5,27.73,79.5,26.48,0.92,60860.0,57808.0
69-267,1,330.0,341.0,22.0,126.0,1331.0,1197.0,1691.0,1691.0,1042.0,1042.0,2127.0,2132.0,8.0,27.0,19.52,20.17,1.3,7.45,0.47,1.6,80.48,79.83,5.4772311,5.1599952,3.4469802,3.5081804,4.7014575,5.6285178,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.53,0.3,0.15,6.99,27.5,3.38,1.5,25.02,40.18,19.91,59.82,13.75,0.98,1361.0,1350.0
69-268,1,434.0,568.0,12.0,164.0,2343.0,2039.0,2811.0,2811.0,1472.0,1472.0,3374.0,3353.0,22.0,40.0,15.44,20.21,0.43,5.83,0.78,1.42,84.56,79.79,20.3783258,11.547718,6.2240664,3.877125,7.4096028,8.6489711,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,3.5788846,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,3.5566094,2.9824038,1.3269747,2.9824038,4.1493776,5.6665673,0.2640282,0.0,0.21,0.9,0.3,5.55,29.41,4.14,0.77,16.56,27.46,30.64,72.54,11.27,0.26,2377.0,2243.0
69-269,1,121.0,146.0,6.0,59.0,631.0,546.0,759.0,759.0,512.0,512.0,965.0,980.0,1.0,8.0,15.94,19.24,0.79,7.77,0.13,1.05,84.06,80.76,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.0,1.0621681,1.1839424,11.3989637,23.4693878,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.32,0.48,0.0,7.29,23.3,5.23,1.27,19.65,33.88,24.41,66.12,17.12,0.95,638.0,613.0
69-270,1,526.0,630.0,52.0,268.0,2731.0,2378.0,3318.0,3318.0,1898.0,1898.0,4465.0,4519.0,9.0,42.0,15.85,18.99,1.57,8.08,0.27,1.27,84.15,81.01,6.8489876,6.3221424,5.8230683,3.9831821,4.4792833,6.8599248,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.1055371,1.0621681,1.1839424,3.1354983,1.5184457,1.7917133,1.7703032,4.7032475,4.6470458,0.0,0.0,0.22,0.66,0.22,5.97,29.44,3.95,1.1,22.23,37.05,25.23,62.95,10.4,0.59,2792.0,2688.0
69-271,1,1507.0,1627.0,74.0,514.0,6144.0,5486.0,7753.0,7757.0,4639.0,4639.0,11092.0,11214.0,28.0,130.0,19.44,20.97,0.95,6.63,0.36,1.68,80.56,79.03,12.718535,13.3652402,6.3108547,6.2421973,4.9585287,5.082932,0.2719703,0.3375502,1.2621709,0.8025682,0.9917057,0.713394,1.9834115,3.2994471,1.6227912,2.3185304,0.9771534,1.0619796,0.1021803,0.1055371,1.6227912,4.9937578,7.6631807,6.5988942,4.3274432,5.2612805,8.3844212,6.7772427,0.2640282,0.3546356,0.31,1.01,0.15,4.65,25.33,4.54,0.67,19.79,31.33,28.53,68.67,14.45,0.57,6246.0,6130.0
69-272,1,565.0,672.0,43.0,239.0,2736.0,2390.0,3373.0,3371.0,1887.0,1887.0,4508.0,4524.0,29.0,70.0,16.75,19.93,1.27,7.09,0.86,2.08,83.25,80.07,15.9007638,12.1905856,4.880213,6.6312997,2.8837622,5.7471264,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.1091393,3.7577365,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.1055371,3.3274179,1.7683466,4.880213,3.5366932,1.3309672,1.9893899,4.4365572,3.5366932,0.2640282,0.3546356,0.33,0.29,0.04,6.62,19.99,5.26,1.06,19.88,31.46,29.17,68.54,16.7,0.66,2808.0,2699.0
69-273,1,1423.0,1646.0,110.0,458.0,5656.0,4957.0,7223.0,7224.0,4313.0,4313.0,10932.0,11196.0,34.0,163.0,19.7,22.79,1.52,6.34,0.47,2.26,80.3,77.21,11.129999,11.825624,11.2513721,8.0385852,6.8605928,7.9492676,1.8294914,3.0367989,7.5009147,10.8967488,3.1101354,5.6270096,8.2327113,7.6813148,2.7442371,3.2154341,0.9147457,1.6970347,0.1021803,0.0,4.4822539,4.5551983,6.6776436,5.8949625,4.8481522,5.6270096,5.8543725,6.4308682,0.2640282,0.3546356,0.72,0.8,0.23,4.86,17.01,5.98,0.71,26.01,38.29,23.67,61.71,18.97,1.04,5800.0,5578.0
69-275,1,4549.0,5145.0,243.0,1078.0,12627.0,10998.0,17508.0,17508.0,13345.0,13345.0,29731.0,29905.0,89.0,287.0,25.98,29.39,1.39,6.16,0.51,1.64,74.02,70.61,8.4678577,10.7908983,7.332414,9.396422,5.3143184,5.9856211,0.2690794,0.4347099,6.1215566,5.6177897,4.8097945,4.5477345,3.3971276,2.976091,3.0607783,3.3439224,0.9417779,0.5684668,0.1021803,0.1055371,1.3117621,2.3073065,5.9870169,5.6177897,2.7916989,3.1432871,7.1306044,8.4266845,1.379032,0.9028591,0.41,1.66,0.15,5.23,16.78,5.82,0.77,24.01,36.4,21.88,63.6,22.39,0.9,12959.0,12363.0
69-276,1,1591.0,1806.0,87.0,383.0,4503.0,3918.0,6214.0,6214.0,4504.0,4504.0,9850.0,9727.0,33.0,107.0,25.6,29.06,1.4,6.16,0.53,1.72,74.4,70.94,15.9845273,16.8725566,13.4010152,13.7760872,4.8730964,5.3459443,0.2719703,0.3375502,1.4213198,1.5420993,0.9137056,0.9252596,4.1624365,3.3926185,3.7563452,4.2150715,0.9771534,1.0619796,0.1021803,0.1055371,2.6395939,5.0375244,7.9187817,7.1964635,4.0609137,4.2150715,6.7005076,4.6262979,1.2182741,0.9252596,0.44,1.02,0.18,4.46,12.3,5.77,0.76,24.05,37.37,22.78,62.63,27.18,1.04,4623.0,4408.0
69-277,1,1868.0,2250.0,104.0,615.0,8204.0,7244.0,10213.0,10244.0,5626.0,5626.0,13483.0,13446.0,37.0,135.0,18.29,21.96,1.02,6.0,0.36,1.32,81.71,78.04,10.1313341,15.4636152,4.5242157,4.5366652,5.4883928,6.3215826,0.2719703,0.3375502,1.5575169,1.6361743,1.1494177,1.7948427,1.0383446,2.3055184,1.4091819,1.3386881,0.8900096,0.8924587,0.1021803,0.1055371,2.373359,3.4954633,2.8925313,4.1648074,2.9666988,4.2391789,3.8567084,5.5034955,0.2640282,0.3546356,0.37,0.8,0.11,5.06,26.69,4.42,0.69,20.54,33.23,28.96,66.77,11.59,0.76,8345.0,7994.0
69-278,1,811.0,912.0,58.0,260.0,3069.0,2726.0,3950.0,3950.0,2379.0,2379.0,5520.0,5632.0,12.0,52.0,20.53,23.09,1.47,6.58,0.3,1.32,79.47,76.91,9.6694782,9.2490661,6.3405797,9.765625,5.7971014,7.1022727,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.9927536,0.8877841,1.9927536,2.4857955,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6304348,3.1960227,1.8115942,1.5980114,5.7971014,7.1022727,0.2640282,0.3546356,0.33,1.04,0.03,5.21,24.08,4.11,0.26,20.85,33.71,28.45,66.29,15.09,0.55,3139.0,3038.0
69-279,1,797.0,933.0,63.0,299.0,3678.0,3261.0,4558.0,4559.0,2494.0,2494.0,6160.0,6109.0,20.0,66.0,17.49,20.47,1.38,6.56,0.44,1.45,82.51,79.53,13.6332687,12.8313117,4.8701299,4.9107874,7.6298701,4.4197086,0.0,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,2.9220779,1.3095433,0.9771534,1.0619796,0.1021803,0.1055371,1.1363636,1.1458504,5.0324675,5.565559,1.461039,3.1101653,6.3311688,6.0566377,0.2640282,0.3546356,0.35,0.82,0.16,4.59,21.48,4.02,0.73,27.68,41.28,22.97,58.72,16.29,0.9,3761.0,3626.0
69-280,0,197.0,238.0,14.0,74.0,796.0,689.0,1010.0,1010.0,610.0,610.0,1530.0,1594.0,3.0,9.0,19.5,23.56,1.39,7.33,0.3,0.89,80.5,76.44,13.1177827,11.4780599,5.8823529,6.9008783,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.1055371,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.38,0.5,0.13,7.41,19.85,2.39,1.01,35.93,51.67,16.96,48.33,14.57,0.88,813.0,772.0
69-281,1,203.0,237.0,21.0,92.0,1041.0,914.0,1272.0,1272.0,817.0,817.0,1963.0,1979.0,7.0,29.0,15.96,18.63,1.65,7.23,0.55,2.28,84.04,81.37,17.1390229,9.7937274,3.5659705,4.5477514,5.6036679,5.0530571,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,2.5471218,4.0424457,2.0730405,2.2745888,0.2640282,0.3546356,0.19,1.15,0.29,6.05,23.54,3.84,1.73,24.78,40.59,26.42,59.41,10.47,1.54,1069.0,1035.0
69-282,1,5364.0,5967.0,255.0,1133.0,15916.0,14211.0,21607.0,21607.0,15151.0,15151.0,35882.0,36437.0,72.0,296.0,24.83,27.62,1.18,5.24,0.33,1.37,75.17,72.38,11.7487245,16.1709972,8.4443454,8.2333891,5.4344797,5.3517029,0.1672148,0.1921124,2.9819965,1.8936795,2.5082214,1.4545654,3.3164261,3.6226912,2.5639596,3.4305788,0.9475503,0.7958943,0.1021803,0.1055371,1.3934563,2.2230151,5.2672649,6.531822,2.7033053,3.3208003,7.1066273,7.574718,0.6409899,0.3293356,0.53,1.34,0.18,4.83,18.6,5.92,0.7,21.85,32.64,24.88,67.36,20.39,0.77,16243.0,15640.0
69-283,1,1657.0,1929.0,145.0,557.0,7173.0,6349.0,9023.0,9023.0,5549.0,5549.0,13707.0,13716.0,48.0,188.0,18.36,21.38,1.61,6.17,0.53,2.08,81.64,78.62,10.0916854,10.0916854,5.325746,7.7282006,5.325746,7.6552931,0.2719703,0.3375502,0.5836434,1.8226888,1.1494177,1.7948427,2.3345736,2.770487,2.7723061,2.1872266,0.9484205,0.8748906,0.1021803,0.1055371,1.5320639,3.4995626,4.30437,3.9370079,1.896841,3.4995626,4.5232363,5.9784194,0.2640282,0.3546356,0.47,0.74,0.11,5.65,16.84,5.33,0.71,27.09,39.46,23.52,60.54,18.95,0.6,7366.0,7094.0
69-284,1,336.0,371.0,24.0,180.0,2026.0,1800.0,2391.0,2391.0,1298.0,1298.0,3249.0,3270.0,5.0,40.0,14.05,15.52,1.0,7.53,0.21,1.67,85.95,84.48,12.3258685,10.0147681,6.4635272,6.116208,2.1545091,4.587156,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.1055371,1.0621681,1.1839424,4.0012311,2.1406728,1.3269747,1.4076726,1.8467221,3.058104,0.0,0.0,0.2,0.59,0.1,4.89,28.43,5.73,0.59,11.99,20.94,33.81,79.06,12.93,0.74,2055.0,2020.0
69-285,0,553.0,646.0,43.0,176.0,2138.0,1878.0,2744.0,2750.0,1604.0,1604.0,4172.0,4145.0,10.0,50.0,20.15,23.49,1.57,6.4,0.36,1.82,79.85,76.51,16.8366434,9.9772702,6.9511026,4.5838359,4.5541707,6.0313631,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.1055371,1.6778523,3.6188179,6.4717162,1.2062726,5.033557,3.8600724,6.4717162,7.9613993,0.2640282,0.3546356,0.28,1.36,0.19,5.19,21.23,3.51,0.84,35.03,51.22,17.45,48.78,14.27,0.65,2191.0,2104.0
69-286,1,4656.0,5124.0,163.0,903.0,12396.0,11007.0,17316.0,17317.0,13137.0,13137.0,31247.0,31479.0,101.0,283.0,26.89,29.59,0.94,5.21,0.58,1.63,73.11,70.41,9.8954721,7.8402587,15.6174993,12.6115823,4.7044516,5.3051241,0.4800461,0.2541377,8.3207988,6.9887862,6.1445899,5.4957273,5.6325407,4.3521078,3.2323103,3.4943931,0.6720645,0.6671114,0.1021803,0.1055371,1.6321567,1.1753868,2.9122796,2.8272817,2.2722181,2.1919375,5.8565622,6.3852092,0.6080584,0.4447409,0.44,1.27,0.17,3.66,20.26,7.11,0.65,17.72,28.14,24.06,71.86,23.66,1.0,12660.0,12193.0
69-287,1,886.0,1068.0,72.0,335.0,4112.0,3604.0,5092.0,5093.0,2770.0,2770.0,6920.0,6988.0,22.0,86.0,17.4,20.97,1.41,6.58,0.43,1.69,82.6,79.03,14.4387435,13.7168063,3.0346821,6.0103034,5.3468208,6.4396108,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,2.7456647,1.2879222,1.4450867,1.7172295,0.9771534,1.1448197,0.1021803,0.1055371,3.1791908,4.1499714,3.9017341,4.7223812,1.300578,1.4310246,4.4797688,6.0103034,0.2640282,0.3546356,0.29,1.09,0.15,6.64,23.44,3.75,0.46,25.36,39.62,25.46,60.38,12.57,0.78,4206.0,4025.0
69-288,1,858.0,1001.0,63.0,281.0,3222.0,2797.0,4155.0,4155.0,2461.0,2461.0,5621.0,5651.0,12.0,76.0,20.65,24.09,1.52,6.76,0.29,1.83,79.35,75.91,14.6308527,8.9410767,6.2266501,6.7244735,4.8034158,8.8479915,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,2.1348514,2.6543975,1.4232343,2.123518,0.9771534,1.0619796,0.1021803,0.1055371,1.0621681,4.6009556,2.6685643,4.4239958,2.1348514,2.8313573,5.8708415,4.2470359,0.2640282,0.3546356,0.5,0.84,0.22,5.87,23.99,3.72,1.09,30.23,47.16,19.62,52.84,13.19,0.74,3297.0,3154.0
69-289,0,552.0,710.0,47.0,273.0,2950.0,2523.0,3556.0,3557.0,1948.0,1948.0,4598.0,4588.0,7.0,51.0,15.52,19.96,1.32,7.68,0.2,1.43,84.48,80.04,10.7794844,9.7528668,6.0896042,4.7951177,5.0021749,7.8465562,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,2.6098304,1.5257193,2.1748586,1.0897995,0.9771534,1.0619796,0.0,0.1055371,2.3923445,3.0514385,3.4797738,2.8334786,2.8273162,3.2693984,4.3497173,3.0514385,0.2640282,0.3546356,0.37,1.02,0.1,5.73,20.71,3.22,0.54,29.86,45.26,23.39,54.74,14.41,0.64,3004.0,2847.0
69-290,1,7978.0,8822.0,350.0,1483.0,19543.0,17202.0,28023.0,28023.0,22429.0,22429.0,48822.0,49193.0,152.0,516.0,28.47,31.48,1.25,5.29,0.54,1.84,71.53,68.52,10.2544237,7.5347722,12.0232682,9.798142,5.5098112,5.4682577,0.3686862,0.1422967,4.1989267,1.8092005,3.2976937,1.3213262,3.092868,3.1305267,3.0314203,3.4761043,1.0241285,1.0977172,0.2662734,0.1422967,3.8097579,4.0249629,8.7255745,6.0984286,3.2976937,3.2931515,9.1966736,10.8348749,0.6964074,0.8131238,0.67,1.44,0.19,4.37,15.34,6.59,0.69,23.14,34.66,22.18,65.34,24.53,0.87,20045.0,19201.0
69-291,1,787.0,903.0,36.0,270.0,3052.0,2660.0,3896.0,3896.0,2678.0,2678.0,5965.0,6076.0,21.0,63.0,20.2,23.18,0.92,6.93,0.54,1.62,79.8,76.82,8.5883477,7.094722,4.3587594,5.7603687,5.0293378,6.4186965,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,2.1793797,2.3041475,0.9771534,1.0619796,0.1021803,0.1055371,2.0117351,5.5957867,4.3587594,3.9499671,3.6881811,1.3166557,6.20285,3.9499671,0.2640282,0.3546356,0.59,0.98,0.23,5.47,18.12,6.09,0.85,27.1,40.64,23.89,59.36,16.12,0.56,3109.0,2993.0
69-292,1,909.0,1028.0,44.0,235.0,2805.0,2452.0,3775.0,3776.0,3353.0,3353.0,6858.0,7039.0,17.0,61.0,24.08,27.22,1.17,6.22,0.45,1.62,75.92,72.78,3.5783805,2.0873886,9.1863517,6.5350192,7.7282006,7.5294786,0.2719703,0.3375502,3.6453777,2.4151158,2.9163021,1.562722,1.312336,1.1365251,2.9163021,1.9889189,0.9771534,1.0619796,0.1021803,0.1055371,1.312336,1.7047876,2.3330417,4.261969,1.312336,3.9778378,5.1035287,5.1143628,0.2640282,0.3546356,0.25,1.25,0.25,4.71,18.54,5.99,0.57,26.77,39.07,23.46,60.93,17.36,0.86,2866.0,2748.0
69-293,1,277.0,336.0,27.0,121.0,1547.0,1379.0,1859.0,1860.0,931.0,931.0,2423.0,2418.0,8.0,24.0,14.9,18.06,1.45,6.51,0.43,1.29,85.1,81.94,11.814761,13.9628993,7.4288073,4.1356493,6.1906727,4.1356493,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.8889806,3.7220844,0.2640282,0.0,0.39,0.58,0.0,4.4,31.22,6.01,0.52,16.16,27.85,28.44,72.15,11.31,0.97,1582.0,1524.0
69-294,1,374.0,439.0,39.0,123.0,1548.0,1381.0,1974.0,1974.0,1368.0,1368.0,2981.0,3057.0,13.0,31.0,18.95,22.24,1.98,6.23,0.66,1.57,81.05,77.76,9.5060337,7.3123336,4.3609527,6.5423618,4.6964106,4.5796533,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,2.3482053,2.2898266,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,5.7027843,6.5423618,2.0127474,4.2525352,5.3673264,4.5796533,0.2640282,0.3546356,0.32,0.71,0.13,5.23,19.83,5.81,0.9,22.61,34.97,27.65,65.03,16.28,0.52,1600.0,1535.0
