id_commune,target_REM_wins_2022_t2,abstentions_2012_t1,abstentions_2012_t2,abstentions_2017_t1,abstentions_2017_t2,abstentions_2022_t1,abstentions_2022_t2,blancs_2012_t1,blancs_2012_t2,blancs_2017_t1,blancs_2017_t2,blancs_2022_t1,blancs_2022_t2,exprimes_2012_t1,exprimes_2012_t2,exprimes_2017_t1,exprimes_2017_t2,exprimes_2022_t1,exprimes_2022_t2,inscrits_2012_t1,inscrits_2012_t2,inscrits_2017_t1,inscrits_2017_t2,inscrits_2022_t1,inscrits_2022_t2,insee_log,insee_pop,nuls_2012_t1,nuls_2012_t2,nuls_2017_t1,nuls_2017_t2,nuls_2022_t1,nuls_2022_t2,pct_abs_ins_2012_t1,pct_abs_ins_2012_t2,pct_abs_ins_2017_t1,pct_abs_ins_2017_t2,pct_abs_ins_2022_t1,pct_abs_ins_2022_t2,pct_blancs_ins_2012_t1,pct_blancs_ins_2012_t2,pct_blancs_ins_2017_t1,pct_blancs_ins_2017_t2,pct_blancs_ins_2022_t1,pct_blancs_ins_2022_t2,pct_nuls_ins_2012_t1,pct_nuls_ins_2012_t2,pct_nuls_ins_2017_t1,pct_nuls_ins_2017_t2,pct_nuls_ins_2022_t1,pct_nuls_ins_2022_t2,pct_vot_ins_2012_t1,pct_vot_ins_2012_t2,pct_vot_ins_2017_t1,pct_vot_ins_2017_t2,pct_vot_ins_2022_t1,pct_vot_ins_2022_t2,sec_count_cambriolages_de_logement,sec_count_destructions_et_degradations_volontaires,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_trafic_de_stupefiants,sec_count_usage_de_stupefiants,sec_count_usage_de_stupefiants_afd,sec_count_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_intrafamiliales,sec_count_violences_sexuelles,sec_count_vols_avec_armes,sec_count_vols_d_accessoires_sur_vehicules,sec_count_vols_dans_les_vehicules,sec_count_vols_de_vehicule,sec_count_vols_sans_violence_contre_des_personnes,sec_count_vols_violents_sans_arme,sec_rate_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_rate_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,share_nuance__2012_t1,share_nuance__2012_t2,share_nuance_com_2022_t1,share_nuance_div_2012_t1,share_nuance_div_2017_t1,share_nuance_dlf_2012_t1,share_nuance_dlf_2017_t1,share_nuance_dlf_2022_t1,share_nuance_eelv_2022_t1,share_nuance_exg_2012_t1,share_nuance_exg_2017_t1,share_nuance_exg_2022_t1,share_nuance_fi_2012_t1,share_nuance_fi_2017_t1,share_nuance_fi_2022_t1,share_nuance_lr_2017_t1,share_nuance_lr_2022_t1,share_nuance_rec_2022_t1,share_nuance_rem_2017_t1,share_nuance_rem_2017_t2,share_nuance_rem_2022_t1,share_nuance_res_2017_t1,share_nuance_res_2022_t1,share_nuance_rn_2012_t1,share_nuance_rn_2017_t1,share_nuance_rn_2017_t2,share_nuance_rn_2022_t1,share_nuance_soc_2017_t1,share_nuance_soc_2022_t1,votants_2012_t1,votants_2012_t2,votants_2017_t1,votants_2017_t2,votants_2022_t1,votants_2022_t2
69173,1,71.0,90.0,84.0,120.0,137.0,153.0,19.0,49.0,14.0,78.0,9.0,36.0,587.0,536.0,620.0,517.0,607.0,555.0,677.0,675.0,721.0,723.0,756.0,757.0,469.0,979.0,0.0,0.0,3.0,8.0,3.0,13.0,10.49,13.33,11.65,16.6,18.12,20.21,2.81,7.26,1.94,10.79,1.19,4.76,0.0,0.0,0.42,1.11,0.4,1.72,89.51,86.67,88.35,83.4,81.88,79.79,2.6492537,3.3106061,8.0,0.0,0.0,0.0,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,8.1716037,0.0,0.0,0.0,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,68.15,100.0,1.98,0.68,1.13,3.92,6.94,2.97,6.26,1.36,0.97,0.49,6.98,12.74,12.85,26.94,7.08,7.58,22.1,58.8,32.13,0.65,4.45,18.91,24.19,41.2,23.06,4.35,1.15,606.0,585.0,637.0,603.0,619.0,604.0
69174,1,74.0,68.0,71.0,81.0,103.0,109.0,9.0,23.0,9.0,28.0,8.0,29.0,353.0,345.0,372.0,332.0,375.0,346.0,436.0,436.0,457.0,457.0,491.0,491.0,280.0,621.0,0.0,0.0,5.0,16.0,5.0,7.0,16.97,15.6,15.54,17.72,20.98,22.2,2.06,5.28,1.97,6.13,1.63,5.91,0.0,0.0,1.09,3.5,1.02,1.43,83.03,84.4,84.46,82.28,79.02,77.8,2.6492537,3.3106061,4.2666667,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,0.0,2.4964539,0.0,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,0.0,1.5184457,0.0,2.2745888,0.0,61.190000000000005,100.0,1.07,0.28,0.81,2.83,9.68,0.8,3.73,1.13,2.6900000000000004,0.54,9.92,12.37,11.47,20.97,7.73,7.2,23.66,63.55,33.87,1.88,8.8,24.65,23.66,36.45,24.27,4.3,0.53,362.0,368.0,386.0,376.0,388.0,382.0
69175,1,173.0,184.0,205.0,212.0,233.0,276.0,24.0,68.0,20.0,135.0,29.0,78.0,1262.0,1207.0,1305.0,1163.0,1297.0,1184.0,1459.0,1459.0,1536.0,1536.0,1561.0,1561.0,939.0,1970.0,0.0,0.0,6.0,26.0,2.0,23.0,11.86,12.61,13.35,13.8,14.93,17.68,1.64,4.66,1.3,8.79,1.86,5.0,0.0,0.0,0.39,1.69,0.13,1.47,88.14,87.39,86.65,86.2,85.07,82.32,2.6492537,7.0,9.0,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5532995,4.5685279,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,68.55000000000001,100.0,1.54,0.71,1.3800000000000001,3.57,9.58,3.32,3.47,1.59,1.15,1.08,8.24,13.56,16.27,21.53,6.86,5.86,22.76,62.68,31.92,1.38,3.16,17.35,23.98,37.32,24.83,4.67,1.7,1286.0,1275.0,1331.0,1324.0,1328.0,1285.0
69176,1,381.0,418.0,618.0,742.0,632.0,728.0,35.0,113.0,42.0,252.0,48.0,163.0,2422.0,2309.0,2646.0,2262.0,2681.0,2439.0,2838.0,2840.0,3319.0,3319.0,3371.0,3373.0,1912.0,4652.0,0.0,0.0,13.0,63.0,10.0,43.0,13.42,14.72,18.62,22.36,18.75,21.58,1.23,3.98,1.27,7.59,1.42,4.83,0.0,0.0,0.39,1.9,0.3,1.27,86.58,85.28,81.38,77.64,81.25,78.42,14.0,22.0,29.0,1.7521368,3.0299401,6.2348485,5.0,3.0404624,2.4517766,0.0,2.7266667,6.0,11.0,8.0,0.0,7.3207001,4.7291488,6.2338779,0.3375502,1.306157,1.7948427,1.0748065,1.9820933,1.0619796,0.0,1.1839424,1.2897678,2.3645744,1.7196905,0.0,71.27,100.0,2.13,0.45,1.51,1.65,5.44,2.61,5.97,1.36,1.05,1.08,9.33,16.06,16.37,23.66,5.3,8.58,28.0,69.32,32.67,0.57,2.76,15.94,19.35,30.68,21.07,4.35,1.45,2457.0,2422.0,2701.0,2577.0,2739.0,2645.0
69177,1,223.0,247.0,204.0,242.0,249.0,308.0,16.0,76.0,21.0,104.0,10.0,69.0,1285.0,1201.0,1218.0,1083.0,1300.0,1165.0,1524.0,1524.0,1446.0,1446.0,1564.0,1563.0,890.0,2098.0,0.0,0.0,3.0,17.0,5.0,21.0,14.63,16.21,14.11,16.74,15.92,19.71,1.05,4.99,1.45,7.19,0.64,4.41,0.0,0.0,0.21,1.18,0.32,1.34,85.37,83.79,85.89,83.26,84.08,80.29,2.6492537,3.3106061,17.0,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,1.046875,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,8.1029552,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.1055371,1.1839424,1.5184457,1.4076726,2.2745888,0.0,67.25,100.0,1.38,0.23,1.32,2.26,6.65,3.69,6.77,1.48,1.8900000000000001,1.54,10.58,17.98,18.77,19.79,4.54,6.23,26.35,67.41,31.69,0.9,2.23,18.21,19.13,32.59,21.38,5.99,1.77,1301.0,1277.0,1242.0,1204.0,1315.0,1255.0
69178,0,48.0,58.0,69.0,78.0,95.0,118.0,10.0,39.0,11.0,44.0,11.0,40.0,450.0,411.0,461.0,408.0,422.0,362.0,508.0,508.0,544.0,544.0,530.0,530.0,374.0,767.0,0.0,0.0,3.0,14.0,2.0,10.0,9.45,11.42,12.68,14.34,17.92,22.26,1.97,7.68,2.02,8.09,2.08,7.55,0.0,0.0,0.55,2.57,0.38,1.89,90.55,88.58,87.32,85.66,82.08,77.74,2.6492537,3.3106061,4.2666667,0.0,3.0299401,0.0,2.721519,3.0404624,0.0,0.0,0.0,2.4964539,0.0,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,0.0,1.4219906,1.9820933,0.0,0.0,0.0,1.5184457,0.0,2.2745888,0.0,60.89,100.0,1.18,0.0,1.3,2.67,8.89,5.92,5.69,2.23,1.51,2.13,6.44,14.32,13.27,16.49,4.03,9.24,17.14,49.02,21.09,0.87,1.66,27.78,35.14,50.98,34.12,4.34,1.66,460.0,450.0,475.0,466.0,435.0,412.0
69179,1,115.0,125.0,159.0,225.0,507.0,608.0,15.0,46.0,19.0,94.0,57.0,176.0,980.0,939.0,1097.0,936.0,2512.0,2266.0,1110.0,1110.0,1276.0,1276.0,3085.0,3086.0,1712.0,4198.0,0.0,0.0,1.0,21.0,9.0,36.0,10.36,11.26,12.46,17.63,16.43,19.7,1.35,4.14,1.49,7.37,1.85,5.7,0.0,0.0,0.08,1.65,0.29,1.17,89.64,88.74,87.54,82.37,83.57,80.3,23.0,10.0,19.0,1.7521368,3.0299401,0.0,2.721519,3.0404624,2.4517766,0.0,7.0,11.0,23.0,2.6805556,0.0,13.4325721,2.3820867,4.5259647,0.3375502,1.306157,0.0,1.4219906,1.9820933,1.0619796,0.0,1.6674607,2.6202954,5.4787994,2.2745888,0.0,69.38,100.0,1.99,0.41,1.09,2.04,4.92,2.35,6.01,2.25,1.0,0.8400000000000001,9.29,17.23,14.97,20.6,5.02,7.48,30.45,69.98,33.52,0.91,3.46,16.63,19.05,30.02,22.93,4.74,1.43,995.0,985.0,1117.0,1051.0,2578.0,2478.0
69180,0,35.0,37.0,27.0,33.0,32.0,33.0,2.0,11.0,6.0,31.0,3.0,13.0,170.0,158.0,172.0,140.0,179.0,169.0,207.0,206.0,206.0,206.0,216.0,217.0,132.0,274.0,0.0,0.0,1.0,2.0,2.0,2.0,16.91,17.96,13.11,16.02,14.81,15.21,0.97,5.34,2.91,15.05,1.39,5.99,0.0,0.0,0.49,0.97,0.93,0.92,83.09,82.04,86.89,83.98,85.19,84.79,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,0.0,3.0404624,0.0,0.0,2.7266667,2.4964539,0.0,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,0.0,1.9820933,0.0,0.0,1.1839424,1.5184457,0.0,2.2745888,0.0,67.06,100.0,2.79,0.59,1.16,2.94,5.81,5.03,10.61,2.35,3.49,0.0,8.24,16.28,15.08,28.49,3.91,8.94,17.44,60.0,24.58,1.16,3.35,18.82,20.35,40.0,23.46,5.81,2.23,172.0,169.0,179.0,173.0,184.0,184.0
69181,1,22.0,21.0,23.0,20.0,25.0,27.0,2.0,9.0,2.0,20.0,4.0,14.0,109.0,103.0,116.0,97.0,118.0,105.0,133.0,133.0,141.0,141.0,148.0,148.0,126.0,235.0,0.0,0.0,0.0,4.0,1.0,2.0,16.54,15.79,16.31,14.18,16.89,18.24,1.5,6.77,1.42,14.18,2.7,9.46,0.0,0.0,0.0,2.84,0.68,1.35,83.46,84.21,83.69,85.82,83.11,81.76,2.6492537,3.3106061,4.2666667,1.7521368,0.0,0.0,0.0,3.0404624,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,5.1599952,3.5081804,5.0485131,0.3375502,0.0,0.0,0.0,1.9820933,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,52.28,100.0,3.39,0.0,0.0,0.0,6.9,0.85,4.24,1.83,2.59,0.0,20.18,31.03,21.19,19.83,5.93,6.78,12.93,55.67,22.88,0.0,3.39,25.69,22.41,44.33,30.51,4.31,0.85,111.0,112.0,118.0,121.0,123.0,121.0
69182,1,72.0,71.0,62.0,74.0,68.0,81.0,4.0,18.0,11.0,28.0,10.0,18.0,257.0,244.0,238.0,199.0,248.0,226.0,333.0,333.0,311.0,311.0,328.0,328.0,273.0,372.0,0.0,0.0,0.0,10.0,2.0,3.0,21.62,21.32,19.94,23.79,20.73,24.7,1.2,5.41,3.54,9.0,3.05,5.49,0.0,0.0,0.0,3.22,0.61,0.91,78.38,78.68,80.06,76.21,79.27,75.3,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,2.721519,3.0404624,2.4517766,0.0,2.7266667,0.0,2.3846154,0.0,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,1.4219906,1.9820933,1.0619796,0.0,1.1839424,0.0,1.4076726,0.0,0.0,58.36000000000001,100.0,0.4,0.0,0.42,0.78,8.82,3.23,2.02,1.17,2.52,1.61,4.67,10.08,14.92,26.47,4.84,7.26,12.61,48.24,25.0,2.94,3.63,35.02,33.19,51.76,34.68,2.94,2.42,261.0,262.0,249.0,237.0,260.0,247.0
69183,0,49.0,44.0,50.0,63.0,40.0,38.0,2.0,11.0,1.0,14.0,2.0,20.0,206.0,202.0,200.0,169.0,189.0,173.0,257.0,257.0,253.0,253.0,232.0,232.0,233.0,311.0,0.0,0.0,2.0,7.0,1.0,1.0,19.07,17.12,19.76,24.9,17.24,16.38,0.78,4.28,0.4,5.53,0.86,8.62,0.0,0.0,0.79,2.77,0.43,0.43,80.93,82.88,80.24,75.1,82.76,83.62,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,2.721519,3.0404624,0.0,0.0,0.0,0.0,0.0,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,1.4219906,1.9820933,0.0,0.0,0.0,0.0,0.0,2.2745888,0.0,70.38,100.0,3.17,0.0,1.0,2.43,7.5,2.12,2.65,0.49,0.5,1.59,5.34,12.5,13.76,30.0,7.41,10.05,17.5,55.03,26.46,0.5,5.82,21.36,28.5,44.97,26.46,2.0,0.53,208.0,213.0,203.0,190.0,192.0,194.0
69184,1,73.0,91.0,105.0,129.0,110.0,141.0,13.0,30.0,12.0,47.0,11.0,52.0,575.0,540.0,573.0,499.0,602.0,527.0,661.0,661.0,694.0,694.0,726.0,726.0,489.0,981.0,0.0,0.0,4.0,19.0,3.0,6.0,11.04,13.77,15.13,18.59,15.15,19.42,1.97,4.54,1.73,6.77,1.52,7.16,0.0,0.0,0.58,2.74,0.41,0.83,88.96,86.23,84.87,81.41,84.85,80.58,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,0.0,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,0.0,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,62.6,100.0,1.0,0.0,0.87,2.43,8.55,3.65,3.99,2.6100000000000003,0.7,1.33,11.65,20.24,17.94,21.47,6.48,7.14,15.71,58.52,28.24,1.22,3.32,20.7,27.57,41.48,24.92,3.66,1.99,588.0,570.0,589.0,565.0,616.0,585.0
69186,0,38.0,45.0,33.0,34.0,36.0,33.0,8.0,5.0,5.0,24.0,2.0,5.0,154.0,150.0,160.0,141.0,155.0,154.0,200.0,200.0,199.0,199.0,195.0,194.0,147.0,205.0,0.0,0.0,1.0,0.0,2.0,2.0,19.0,22.5,16.58,17.09,18.46,17.01,4.0,2.5,2.51,12.06,1.03,2.58,0.0,0.0,0.5,0.0,1.03,1.03,81.0,77.5,83.42,82.91,81.54,82.99,0.0,3.3106061,4.2666667,0.0,0.0,0.0,0.0,0.0,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5081804,5.0485131,0.0,0.0,0.0,0.0,0.0,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,62.339999999999996,100.0,1.94,1.3,2.5,2.6,6.88,3.23,2.58,5.19,1.25,0.0,3.9,9.38,9.03,27.5,4.52,10.97,11.88,43.97,25.81,3.12,5.16,24.68,34.38,56.03,36.77,3.12,0.0,162.0,155.0,166.0,165.0,159.0,161.0
69187,1,48.0,50.0,75.0,80.0,72.0,102.0,9.0,25.0,6.0,29.0,8.0,30.0,377.0,359.0,400.0,365.0,403.0,352.0,434.0,434.0,483.0,483.0,488.0,489.0,336.0,669.0,0.0,0.0,2.0,9.0,5.0,5.0,11.06,11.52,15.53,16.56,14.75,20.86,2.07,5.76,1.24,6.0,1.64,6.13,0.0,0.0,0.41,1.86,1.02,1.02,88.94,88.48,84.47,83.44,85.25,79.14,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,2.721519,3.0404624,2.4517766,0.0,0.0,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,1.4219906,1.9820933,1.0619796,0.0,0.0,1.5184457,1.4076726,2.2745888,0.0,65.79,100.0,1.99,0.27,0.0,2.65,9.0,3.97,5.71,2.92,1.0,1.73,13.26,21.5,18.86,22.25,5.96,5.71,15.25,63.84,25.81,1.5,2.23,15.12,21.5,36.16,25.56,8.0,2.48,386.0,384.0,408.0,403.0,416.0,387.0
69188,0,50.0,47.0,94.0,133.0,121.0,126.0,7.0,20.0,11.0,52.0,10.0,35.0,398.0,388.0,439.0,353.0,445.0,403.0,455.0,455.0,545.0,545.0,579.0,579.0,397.0,904.0,0.0,0.0,1.0,7.0,3.0,15.0,10.99,10.33,17.25,24.4,20.9,21.76,1.54,4.4,2.02,9.54,1.73,6.04,0.0,0.0,0.18,1.28,0.52,2.59,89.01,89.67,82.75,75.6,79.1,78.24,2.6492537,3.3106061,4.2666667,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,64.07,100.0,1.12,0.0,1.37,2.01,7.52,3.37,2.7,1.25,1.36,1.12,8.54,16.17,20.9,22.32,6.52,7.42,19.36,53.26,23.82,0.91,2.7,24.12,24.6,46.74,28.99,6.38,1.35,405.0,408.0,451.0,412.0,458.0,453.0
69189,1,218.0,256.0,276.0,365.0,342.0,414.0,21.0,66.0,28.0,98.0,15.0,76.0,1095.0,1012.0,1111.0,936.0,1190.0,1038.0,1334.0,1334.0,1424.0,1424.0,1552.0,1552.0,1243.0,1994.0,0.0,0.0,9.0,25.0,5.0,24.0,16.34,19.19,19.38,25.63,22.04,26.68,1.57,4.95,1.97,6.88,0.97,4.9,0.0,0.0,0.63,1.76,0.32,1.55,83.66,80.81,80.62,74.37,77.96,73.32,9.0,9.0,19.0,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,16.0,1.7640449,7.2421866,4.5135406,9.5285858,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,8.0240722,0.3546356,69.77000000000001,100.0,1.34,0.18,1.44,2.19,5.31,2.94,6.05,1.9200000000000002,1.08,1.0899999999999999,8.4,15.12,17.9,23.76,5.97,8.99,24.84,64.64,29.66,0.63,1.76,17.53,22.32,35.36,22.69,5.49,1.6,1116.0,1078.0,1148.0,1059.0,1210.0,1138.0
69190,1,215.0,217.0,242.0,320.0,277.0,351.0,17.0,56.0,19.0,94.0,19.0,71.0,1280.0,1239.0,1300.0,1130.0,1328.0,1186.0,1512.0,1512.0,1563.0,1563.0,1631.0,1631.0,892.0,2109.0,0.0,0.0,2.0,19.0,7.0,23.0,14.22,14.35,15.48,20.47,16.98,21.52,1.12,3.7,1.22,6.01,1.16,4.35,0.0,0.0,0.13,1.22,0.43,1.41,85.78,85.65,84.52,79.53,83.02,78.48,19.0,3.3106061,11.0,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,21.3081109,3.5081804,5.2157421,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,74.92,100.0,1.28,0.16,0.61,2.66,5.77,2.41,6.33,0.62,0.62,0.9,6.56,14.77,13.7,28.77,7.91,9.49,27.31,73.98,36.75,1.08,1.88,15.08,15.62,26.02,17.77,5.46,1.58,1297.0,1295.0,1321.0,1243.0,1354.0,1280.0
69191,1,595.0,565.0,725.0,975.0,915.0,1080.0,40.0,127.0,33.0,281.0,41.0,161.0,3614.0,3559.0,3837.0,3298.0,4008.0,3690.0,4249.0,4251.0,4602.0,4602.0,4971.0,4975.0,2744.0,6113.0,0.0,0.0,7.0,48.0,7.0,44.0,14.0,13.29,15.75,21.19,18.41,21.71,0.94,2.99,0.72,6.11,0.82,3.24,0.0,0.0,0.15,1.04,0.14,0.88,86.0,86.71,84.25,78.81,81.59,78.29,29.0,45.0,39.0,1.7521368,3.0299401,6.2348485,2.721519,10.0,2.4517766,1.046875,22.0,37.0,18.0,32.0,1.7640449,10.5676276,7.361361,6.3798462,0.3375502,1.306157,1.7948427,1.4219906,1.635858,1.0619796,0.1055371,3.5988876,6.0526746,2.9445444,5.2347456,0.3546356,82.68,100.0,0.95,0.22,0.89,1.47,1.82,1.62,5.21,0.86,0.55,0.42000000000000004,4.43,7.84,9.73,49.99,10.48,12.08,26.9,80.75,46.98,0.26,1.25,10.35,8.08,19.25,10.03,3.67,1.25,3654.0,3686.0,3877.0,3627.0,4056.0,3895.0
69192,1,6.0,9.0,10.0,11.0,7.0,19.0,1.0,7.0,3.0,9.0,2.0,8.0,90.0,81.0,98.0,88.0,121.0,103.0,97.0,97.0,111.0,111.0,131.0,131.0,67.0,156.0,0.0,0.0,0.0,3.0,1.0,1.0,6.19,9.28,9.01,9.91,5.34,14.5,1.03,7.22,2.7,8.11,1.53,6.11,0.0,0.0,0.0,2.7,0.76,0.76,93.81,90.72,90.99,90.09,94.66,85.5,0.0,0.0,4.2666667,0.0,3.0299401,6.2348485,0.0,0.0,0.0,0.0,0.0,2.4964539,2.3846154,0.0,0.0,0.0,0.0,5.0485131,0.0,1.306157,1.7948427,0.0,0.0,0.0,0.0,0.0,1.5184457,1.4076726,0.0,0.0,56.66,100.0,0.0,2.22,0.0,3.33,3.06,1.65,8.26,0.0,0.0,0.0,21.11,14.29,14.05,20.41,2.48,8.26,34.69,67.05,33.06,0.0,5.79,16.67,23.47,32.95,24.79,4.08,1.65,91.0,88.0,101.0,100.0,124.0,112.0
69193,1,101.0,106.0,144.0,176.0,168.0,213.0,6.0,51.0,8.0,71.0,7.0,41.0,840.0,790.0,839.0,738.0,912.0,820.0,947.0,947.0,996.0,996.0,1091.0,1091.0,544.0,1273.0,0.0,0.0,5.0,11.0,4.0,17.0,10.67,11.19,14.46,17.67,15.4,19.52,0.63,5.39,0.8,7.13,0.64,3.76,0.0,0.0,0.5,1.1,0.37,1.56,89.33,88.81,85.54,82.33,84.6,80.48,11.0,3.3106061,10.0,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,20.2113463,3.5081804,7.8554595,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,71.19000000000001,100.0,1.97,0.12,1.4300000000000002,2.74,5.6,1.75,3.95,1.0699999999999998,1.31,0.22,7.74,11.92,11.73,27.06,7.79,10.53,25.63,64.77,34.87,1.07,2.74,17.14,21.81,35.23,22.7,4.17,1.75,846.0,841.0,852.0,820.0,923.0,878.0
69194,1,594.0,592.0,1015.0,1271.0,974.0,1157.0,36.0,131.0,47.0,383.0,38.0,190.0,4427.0,4358.0,4606.0,3950.0,4875.0,4497.0,5057.0,5081.0,5676.0,5677.0,5900.0,5902.0,3111.0,7405.0,0.0,0.0,8.0,73.0,13.0,58.0,11.75,11.65,17.88,22.39,16.51,19.6,0.71,2.58,0.83,6.75,0.64,3.22,0.0,0.0,0.14,1.29,0.22,0.98,88.25,88.35,82.12,77.61,83.49,80.4,45.0,54.0,64.0,1.7521368,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,1.046875,16.0,14.0,10.0,53.0,1.7640449,14.4636728,7.29237,8.6428089,0.3375502,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.1055371,2.1607022,1.8906144,1.3504389,7.1573261,0.3546356,85.68,100.0,1.44,0.14,0.54,1.08,2.54,1.44,4.25,0.54,0.48,0.22,4.65,7.69,9.21,51.67,13.6,12.64,26.38,82.0,44.84,0.5,0.94,7.91,6.77,18.0,10.32,3.43,1.11,4463.0,4489.0,4661.0,4406.0,4926.0,4745.0
69196,0,61.0,59.0,75.0,80.0,94.0,98.0,5.0,20.0,12.0,36.0,9.0,34.0,355.0,342.0,336.0,304.0,367.0,330.0,421.0,421.0,425.0,425.0,471.0,471.0,300.0,603.0,0.0,0.0,2.0,5.0,1.0,9.0,14.49,14.01,17.65,18.82,19.96,20.81,1.19,4.75,2.82,8.47,1.91,7.22,0.0,0.0,0.47,1.18,0.21,1.91,85.51,85.99,82.35,81.18,80.04,79.19,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,0.0,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,0.0,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,60.01,100.0,2.45,0.56,1.49,1.97,8.93,4.09,2.18,2.25,0.8999999999999999,0.54,8.17,16.07,17.98,20.54,3.27,5.18,15.77,52.63,26.43,1.19,4.09,27.04,31.85,47.37,32.7,3.27,1.09,360.0,362.0,350.0,345.0,377.0,373.0
