code_departement;libelle_departement;code_commune;libelle_commune;annee_election;tour;inscrits;abstentions;votants;blancs;nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;numero_panneau;sexe;nom;prenom;voix;pct_voix_ins;pct_voix_exprimes;nuance;source_dataset;date_refresh
69;Rhône;284;Montanay;2022;2;2468;402;2066;115;26;1925;16.29;83.71;4.66;5.57;1.05;1.26;78.0;93.18;1;M;MACRON;Emmanuel;1416;57.37;73.56;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;284;Montanay;2022;2;2468;402;2066;115;26;1925;16.29;83.71;4.66;5.57;1.05;1.26;78.0;93.18;2;F;LE PEN;Marine;509;20.62;26.44;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;285;Pusignan;2022;2;2866;712;2154;71;40;2043;24.84;75.16;2.48;3.3;1.4;1.86;71.28;94.85;1;M;MACRON;Emmanuel;930;32.45;45.52;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;285;Pusignan;2022;2;2866;712;2154;71;40;2043;24.84;75.16;2.48;3.3;1.4;1.86;71.28;94.85;2;F;LE PEN;Marine;1113;38.83;54.48;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;286;Rillieux-la-Pape;2022;2;16819;5351;11468;647;225;10596;31.82;68.18;3.85;5.64;1.34;1.96;63.0;92.4;1;M;MACRON;Emmanuel;7094;42.18;66.95;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;286;Rillieux-la-Pape;2022;2;16819;5351;11468;647;225;10596;31.82;68.18;3.85;5.64;1.34;1.96;63.0;92.4;2;F;LE PEN;Marine;3502;20.82;33.05;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;287;Saint-Bonnet-de-Mure;2022;2;5136;1119;4017;215;55;3747;21.79;78.21;4.19;5.35;1.07;1.37;72.96;93.28;1;M;MACRON;Emmanuel;2028;39.49;54.12;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;287;Saint-Bonnet-de-Mure;2022;2;5136;1119;4017;215;55;3747;21.79;78.21;4.19;5.35;1.07;1.37;72.96;93.28;2;F;LE PEN;Marine;1719;33.47;45.88;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;288;Saint-Laurent-de-Mure;2022;2;4375;1135;3240;172;48;3020;25.94;74.06;3.93;5.31;1.1;1.48;69.03;93.21;1;M;MACRON;Emmanuel;1524;34.83;50.46;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;288;Saint-Laurent-de-Mure;2022;2;4375;1135;3240;172;48;3020;25.94;74.06;3.93;5.31;1.1;1.48;69.03;93.21;2;F;LE PEN;Marine;1496;34.19;49.54;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;289;Saint-Pierre-de-Chandieu;2022;2;3849;842;3007;158;42;2807;21.88;78.12;4.1;5.25;1.09;1.4;72.93;93.35;1;M;MACRON;Emmanuel;1399;36.35;49.84;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;289;Saint-Pierre-de-Chandieu;2022;2;3849;842;3007;158;42;2807;21.88;78.12;4.1;5.25;1.09;1.4;72.93;93.35;2;F;LE PEN;Marine;1408;36.58;50.16;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;290;Saint-Priest;2022;2;29555;10571;18984;1050;394;17540;35.77;64.23;3.55;5.53;1.33;2.08;59.35;92.39;1;M;MACRON;Emmanuel;10815;36.59;61.66;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;290;Saint-Priest;2022;2;29555;10571;18984;1050;394;17540;35.77;64.23;3.55;5.53;1.33;2.08;59.35;92.39;2;F;LE PEN;Marine;6725;22.75;38.34;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;291;Saint-Symphorien-d'Ozon;2022;2;4033;1003;3030;178;45;2807;24.87;75.13;4.41;5.87;1.12;1.49;69.6;92.64;1;M;MACRON;Emmanuel;1581;39.2;56.32;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;291;Saint-Symphorien-d'Ozon;2022;2;4033;1003;3030;178;45;2807;24.87;75.13;4.41;5.87;1.12;1.49;69.6;92.64;2;F;LE PEN;Marine;1226;30.4;43.68;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;292;Sathonay-Camp;2022;2;4241;1174;3067;173;62;2832;27.68;72.32;4.08;5.64;1.46;2.02;66.78;92.34;1;M;MACRON;Emmanuel;1623;38.27;57.31;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;292;Sathonay-Camp;2022;2;4241;1174;3067;173;62;2832;27.68;72.32;4.08;5.64;1.46;2.02;66.78;92.34;2;F;LE PEN;Marine;1209;28.51;42.69;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;293;Sathonay-Village;2022;2;1932;327;1605;99;19;1487;16.93;83.07;5.12;6.17;0.98;1.18;76.97;92.65;1;M;MACRON;Emmanuel;982;50.83;66.04;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;293;Sathonay-Village;2022;2;1932;327;1605;99;19;1487;16.93;83.07;5.12;6.17;0.98;1.18;76.97;92.65;2;F;LE PEN;Marine;505;26.14;33.96;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;294;Sérézin-du-Rhône;2022;2;2052;400;1652;98;27;1527;19.49;80.51;4.78;5.93;1.32;1.63;74.42;92.43;1;M;MACRON;Emmanuel;926;45.13;60.64;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;294;Sérézin-du-Rhône;2022;2;2052;400;1652;98;27;1527;19.49;80.51;4.78;5.93;1.32;1.63;74.42;92.43;2;F;LE PEN;Marine;601;29.29;39.36;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;295;Simandres;2022;2;1425;248;1177;68;23;1086;17.4;82.6;4.77;5.78;1.61;1.95;76.21;92.27;1;M;MACRON;Emmanuel;559;39.23;51.47;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;295;Simandres;2022;2;1425;248;1177;68;23;1086;17.4;82.6;4.77;5.78;1.61;1.95;76.21;92.27;2;F;LE PEN;Marine;527;36.98;48.53;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;296;Solaize;2022;2;2296;496;1800;105;21;1674;21.6;78.4;4.57;5.83;0.91;1.17;72.91;93.0;1;M;MACRON;Emmanuel;963;41.94;57.53;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;296;Solaize;2022;2;2296;496;1800;105;21;1674;21.6;78.4;4.57;5.83;0.91;1.17;72.91;93.0;2;F;LE PEN;Marine;711;30.97;42.47;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;297;Ternay;2022;2;3941;951;2990;163;36;2791;24.13;75.87;4.14;5.45;0.91;1.2;70.82;93.34;1;M;MACRON;Emmanuel;1614;40.95;57.83;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;297;Ternay;2022;2;3941;951;2990;163;36;2791;24.13;75.87;4.14;5.45;0.91;1.2;70.82;93.34;2;F;LE PEN;Marine;1177;29.87;42.17;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;298;Toussieu;2022;2;2218;465;1753;87;20;1646;20.96;79.04;3.92;4.96;0.9;1.14;74.21;93.9;1;M;MACRON;Emmanuel;911;41.07;55.35;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;298;Toussieu;2022;2;2218;465;1753;87;20;1646;20.96;79.04;3.92;4.96;0.9;1.14;74.21;93.9;2;F;LE PEN;Marine;735;33.14;44.65;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;299;Colombier-Saugnieu;2022;2;1989;406;1583;68;22;1493;20.41;79.59;3.42;4.3;1.11;1.39;75.06;94.31;1;M;MACRON;Emmanuel;634;31.88;42.46;REM;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
69;Rhône;299;Colombier-Saugnieu;2022;2;1989;406;1583;68;22;1493;20.41;79.59;3.42;4.3;1.11;1.39;75.06;94.31;2;F;LE PEN;Marine;859;43.19;57.54;RN;2022-pres-t2-commune-rhone-69-silver.csv;2026-03-24T14:42:55
