bureau_id;Code du département;Libellé du département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé de la commune;Code du b.vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;extraction_source_url;ingestion_timestamp;source_file_name
69_08_001_0001;69;Rhône;08;8ème circonscription;001;Affoux;0001;257;39;15.18;218;84.82;20;7.78;9.17;7;2.72;3.21;191;74.32;87.61;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_002_0001;69;Rhône;09;9ème circonscription;002;Aigueperse;0001;224;51;22.77;173;77.23;13;5.8;7.51;11;4.91;6.36;149;66.52;86.13;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_003_0001;69;Rhône;05;5ème circonscription;003;Albigny-sur-Saône;0001;884;208;23.53;676;76.47;64;7.24;9.47;15;1.7;2.22;597;67.53;88.31;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_003_0002;69;Rhône;05;5ème circonscription;003;Albigny-sur-Saône;0002;781;194;24.84;587;75.16;46;5.89;7.84;11;1.41;1.87;530;67.86;90.29;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_004_0001;69;Rhône;09;9ème circonscription;004;Alix;0001;455;95;20.88;360;79.12;42;9.23;11.67;4;0.88;1.11;314;69.01;87.22;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_005_0001;69;Rhône;09;9ème circonscription;005;Ambérieux;0001;420;69;16.43;351;83.57;35;8.33;9.97;10;2.38;2.85;306;72.86;87.18;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_006_0001;69;Rhône;08;8ème circonscription;006;Amplepuis;0001;894;241;26.96;653;73.04;51;5.7;7.81;21;2.35;3.22;581;64.99;88.97;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_006_0002;69;Rhône;08;8ème circonscription;006;Amplepuis;0002;1018;257;25.25;761;74.75;69;6.78;9.07;18;1.77;2.37;674;66.21;88.57;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_006_0003;69;Rhône;08;8ème circonscription;006;Amplepuis;0003;760;156;20.53;604;79.47;53;6.97;8.77;25;3.29;4.14;526;69.21;87.09;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_006_0004;69;Rhône;08;8ème circonscription;006;Amplepuis;0004;919;176;19.15;743;80.85;84;9.14;11.31;18;1.96;2.42;641;69.75;86.27;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_007_0001;69;Rhône;11;11ème circonscription;007;Ampuis;0001;1248;227;18.19;1021;81.81;98;7.85;9.6;25;2.0;2.45;898;71.96;87.95;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_007_0002;69;Rhône;11;11ème circonscription;007;Ampuis;0002;746;134;17.96;612;82.04;55;7.37;8.99;20;2.68;3.27;537;71.98;87.75;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_008_0001;69;Rhône;08;8ème circonscription;008;Ancy;0001;464;61;13.15;403;86.85;43;9.27;10.67;10;2.16;2.48;350;75.43;86.85;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_009_0001;69;Rhône;09;9ème circonscription;009;Anse;0001;777;157;20.21;620;79.79;51;6.56;8.23;17;2.19;2.74;552;71.04;89.03;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_009_0002;69;Rhône;09;9ème circonscription;009;Anse;0002;1096;266;24.27;830;75.73;60;5.47;7.23;21;1.92;2.53;749;68.34;90.24;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_009_0003;69;Rhône;09;9ème circonscription;009;Anse;0003;855;187;21.87;668;78.13;53;6.2;7.93;10;1.17;1.5;605;70.76;90.57;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_009_0004;69;Rhône;09;9ème circonscription;009;Anse;0004;921;159;17.26;762;82.74;77;8.36;10.1;13;1.41;1.71;672;72.96;88.19;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_009_0005;69;Rhône;09;9ème circonscription;009;Anse;0005;922;209;22.67;713;77.33;63;6.83;8.84;20;2.17;2.81;630;68.33;88.36;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_010_0001;69;Rhône;08;8ème circonscription;010;L'Arbresle;0001;910;172;18.9;738;81.1;65;7.14;8.81;25;2.75;3.39;648;71.21;87.8;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_010_0002;69;Rhône;08;8ème circonscription;010;L'Arbresle;0002;862;226;26.22;636;73.78;61;7.08;9.59;18;2.09;2.83;557;64.62;87.58;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_010_0003;69;Rhône;08;8ème circonscription;010;L'Arbresle;0003;802;202;25.19;600;74.81;48;5.99;8.0;11;1.37;1.83;541;67.46;90.17;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_010_0004;69;Rhône;08;8ème circonscription;010;L'Arbresle;0004;878;254;28.93;624;71.07;57;6.49;9.13;20;2.28;3.21;547;62.3;87.66;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_010_0005;69;Rhône;08;8ème circonscription;010;L'Arbresle;0005;679;168;24.74;511;75.26;45;6.63;8.81;12;1.77;2.35;454;66.86;88.85;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_012_0001;69;Rhône;09;9ème circonscription;012;Les Ardillats;0001;508;84;16.54;424;83.46;34;6.69;8.02;11;2.17;2.59;379;74.61;89.39;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_013_0001;69;Rhône;09;9ème circonscription;013;Arnas;0001;988;213;21.56;775;78.44;68;6.88;8.77;11;1.11;1.42;696;70.45;89.81;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_013_0002;69;Rhône;09;9ème circonscription;013;Arnas;0002;981;169;17.23;812;82.77;61;6.22;7.51;16;1.63;1.97;735;74.92;90.52;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_013_0003;69;Rhône;09;9ème circonscription;013;Arnas;0003;675;210;31.11;465;68.89;37;5.48;7.96;8;1.19;1.72;420;62.22;90.32;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_014_0001;69;Rhône;10;10ème circonscription;014;Aveize;0001;786;139;17.68;647;82.32;42;5.34;6.49;11;1.4;1.7;594;75.57;91.81;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_015_0001;69;Rhône;09;9ème circonscription;015;Avenas;0001;115;20;17.39;95;82.61;13;11.3;13.68;4;3.48;4.21;78;67.83;82.11;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_016_0001;69;Rhône;09;9ème circonscription;016;Azolette;0001;128;30;23.44;98;76.56;13;10.16;13.27;2;1.56;2.04;83;64.84;84.69;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_017_0001;69;Rhône;08;8ème circonscription;017;Bagnols;0001;589;116;19.69;473;80.31;58;9.85;12.26;4;0.68;0.85;411;69.78;86.89;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_018_0001;69;Rhône;09;9ème circonscription;018;Beaujeu;0001;664;170;25.6;494;74.4;61;9.19;12.35;12;1.81;2.43;421;63.4;85.22;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_018_0002;69;Rhône;09;9ème circonscription;018;Beaujeu;0002;667;178;26.69;489;73.31;61;9.15;12.47;8;1.2;1.64;420;62.97;85.89;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_019_0001;69;Rhône;09;9ème circonscription;019;Belleville;0001;996;265;26.61;731;73.39;67;6.73;9.17;17;1.71;2.33;647;64.96;88.51;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_019_0002;69;Rhône;09;9ème circonscription;019;Belleville;0002;797;208;26.1;589;73.9;65;8.16;11.04;20;2.51;3.4;504;63.24;85.57;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_019_0003;69;Rhône;09;9ème circonscription;019;Belleville;0003;851;343;40.31;508;59.69;39;4.58;7.68;12;1.41;2.36;457;53.7;89.96;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_019_0004;69;Rhône;09;9ème circonscription;019;Belleville;0004;937;261;27.85;676;72.15;48;5.12;7.1;14;1.49;2.07;614;65.53;90.83;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_019_0005;69;Rhône;09;9ème circonscription;019;Belleville;0005;1133;225;19.86;908;80.14;73;6.44;8.04;28;2.47;3.08;807;71.23;88.88;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_020_0001;69;Rhône;09;9ème circonscription;020;Belmont-d'Azergues;0001;494;93;18.83;401;81.17;36;7.29;8.98;6;1.21;1.5;359;72.67;89.53;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_021_0001;69;Rhône;08;8ème circonscription;021;Bessenay;0001;849;176;20.73;673;79.27;60;7.07;8.92;12;1.41;1.78;601;70.79;89.3;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_021_0002;69;Rhône;08;8ème circonscription;021;Bessenay;0002;783;174;22.22;609;77.78;68;8.68;11.17;19;2.43;3.12;522;66.67;85.71;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_022_0001;69;Rhône;08;8ème circonscription;022;Bibost;0001;377;61;16.18;316;83.82;41;10.88;12.97;4;1.06;1.27;271;71.88;85.76;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_023_0001;69;Rhône;09;9ème circonscription;023;Blacé;0001;1133;197;17.39;936;82.61;68;6.0;7.26;19;1.68;2.03;849;74.93;90.71;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_024_0001;69;Rhône;08;8ème circonscription;024;Val d'Oingt;0001;885;168;18.98;717;81.02;64;7.23;8.93;7;0.79;0.98;646;72.99;90.1;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_024_0002;69;Rhône;08;8ème circonscription;024;Val d'Oingt;0002;912;172;18.86;740;81.14;78;8.55;10.54;17;1.86;2.3;645;70.72;87.16;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_024_0003;69;Rhône;08;8ème circonscription;024;Val d'Oingt;0003;721;167;23.16;554;76.84;52;7.21;9.39;9;1.25;1.62;493;68.38;88.99;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_024_0004;69;Rhône;08;8ème circonscription;024;Val d'Oingt;0004;559;96;17.17;463;82.83;59;10.55;12.74;9;1.61;1.94;395;70.66;85.31;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_026_0001;69;Rhône;08;8ème circonscription;026;Le Breuil;0001;344;65;18.9;279;81.1;32;9.3;11.47;10;2.91;3.58;237;68.9;84.95;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_027_0001;69;Rhône;10;10ème circonscription;027;Brignais;0001;851;229;26.91;622;73.09;57;6.7;9.16;17;2.0;2.73;548;64.39;88.1;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_027_0002;69;Rhône;10;10ème circonscription;027;Brignais;0002;835;197;23.59;638;76.41;45;5.39;7.05;14;1.68;2.19;579;69.34;90.75;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_027_0003;69;Rhône;10;10ème circonscription;027;Brignais;0003;946;185;19.56;761;80.44;64;6.77;8.41;14;1.48;1.84;683;72.2;89.75;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_027_0004;69;Rhône;10;10ème circonscription;027;Brignais;0004;878;200;22.78;678;77.22;57;6.49;8.41;18;2.05;2.65;603;68.68;88.94;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_027_0005;69;Rhône;10;10ème circonscription;027;Brignais;0005;893;233;26.09;660;73.91;65;7.28;9.85;10;1.12;1.52;585;65.51;88.64;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_027_0006;69;Rhône;10;10ème circonscription;027;Brignais;0006;910;406;44.62;504;55.38;37;4.07;7.34;11;1.21;2.18;456;50.11;90.48;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_027_0007;69;Rhône;10;10ème circonscription;027;Brignais;0007;821;205;24.97;616;75.03;61;7.43;9.9;10;1.22;1.62;545;66.38;88.47;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_027_0008;69;Rhône;10;10ème circonscription;027;Brignais;0008;895;224;25.03;671;74.97;51;5.7;7.6;13;1.45;1.94;607;67.82;90.46;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_027_0009;69;Rhône;10;10ème circonscription;027;Brignais;0009;848;211;24.88;637;75.12;54;6.37;8.48;17;2.0;2.67;566;66.75;88.85;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_027_0010;69;Rhône;10;10ème circonscription;027;Brignais;0010;857;223;26.02;634;73.98;60;7.0;9.46;13;1.52;2.05;561;65.46;88.49;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_028_0001;69;Rhône;10;10ème circonscription;028;Brindas;0001;942;152;16.14;790;83.86;60;6.37;7.59;12;1.27;1.52;718;76.22;90.89;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_028_0002;69;Rhône;10;10ème circonscription;028;Brindas;0002;908;154;16.96;754;83.04;80;8.81;10.61;6;0.66;0.8;668;73.57;88.59;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_028_0003;69;Rhône;10;10ème circonscription;028;Brindas;0003;822;142;17.27;680;82.73;67;8.15;9.85;15;1.82;2.21;598;72.75;87.94;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_028_0004;69;Rhône;10;10ème circonscription;028;Brindas;0004;905;170;18.78;735;81.22;71;7.85;9.66;12;1.33;1.63;652;72.04;88.71;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_028_0005;69;Rhône;10;10ème circonscription;028;Brindas;0005;839;165;19.67;674;80.33;58;6.91;8.61;15;1.79;2.23;601;71.63;89.17;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_07_029_0001;69;Rhône;07;7ème circonscription;029;Bron;0001;1082;226;20.89;856;79.11;74;6.84;8.64;20;1.85;2.34;762;70.43;89.02;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_07_029_0002;69;Rhône;07;7ème circonscription;029;Bron;0002;694;185;26.66;509;73.34;32;4.61;6.29;2;0.29;0.39;475;68.44;93.32;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
