Unnamed: 0;code_insee;nom_standard;nom_sans_pronom;nom_a;nom_de;nom_sans_accent;nom_standard_majuscule;typecom;typecom_texte;reg_code;reg_nom;dep_code;dep_nom;canton_code;canton_nom;epci_code;epci_nom;academie_code;academie_nom;code_postal;codes_postaux;zone_emploi;code_insee_centre_zone_emploi;code_unite_urbaine;nom_unite_urbaine;taille_unite_urbaine;type_commune_unite_urbaine;statut_commune_unite_urbaine;population;superficie_hectare;superficie_km2;densite;altitude_moyenne;altitude_minimale;altitude_maximale;latitude_mairie;longitude_mairie;latitude_centre;longitude_centre;grille_densite;grille_densite_texte;niveau_equipements_services;niveau_equipements_services_texte;gentile;url_wikipedia;url_villedereve;extraction_source_url;ingestion_timestamp;source_file_name
27111;69160;Poule-les-Écharmeaux;Poule-les-Écharmeaux;à Poule-les-Écharmeaux;de Poule-les-Écharmeaux;poule-les-echarmeaux;POULE-LES-ÉCHARMEAUX;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69870;69870;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;1036;3124;31;33.0;651;450.0;962.0;46.149;4.456;46.143;4.461;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Poule-les-Écharmeaux;https://villedereve.fr/ville/69160-poule-les-echarmeaux;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27112;69161;Propières;Propières;à Propières;de Propières;propieres;PROPIÈRES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200067817;CC Saône-Beaujolais;10;Lyon;69790;69790;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;481;1628;16;30.0;709;533.0;972.0;46.193;4.437;46.193;4.451;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;Propirons;https://fr.wikipedia.org/wiki/fr:Propières;https://villedereve.fr/ville/69161-propieres;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27113;69162;Quincié-en-Beaujolais;Quincié-en-Beaujolais;à Quincié-en-Beaujolais;de Quincié-en-Beaujolais;quincie-en-beaujolais;QUINCIÉ-EN-BEAUJOLAIS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69430;69430;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;1355;2201;22;62.0;403;236.0;729.0;46.117;4.613;46.113;4.608;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;Quinciatons et Quinciatonnes;https://fr.wikipedia.org/wiki/fr:Quincié-en-Beaujolais;https://villedereve.fr/ville/69162-quincie-en-beaujolais;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27114;69163;Quincieux;Quincieux;à Quincieux;de Quincieux;quincieux;QUINCIEUX;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69650;69650;08421;69123;69204;Saint-Germain-au-Mont-d'Or;2.0;UNITE URBAINE;C;3549;1789;18;198.0;176;167.0;196.0;45.915;4.778;45.914;4.774;5;Bourgs ruraux;1.0;centres locaux d'équipements et de services;Quincerots, Quincerotes;https://fr.wikipedia.org/wiki/fr:Quincieux;https://villedereve.fr/ville/69163-quincieux;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27115;69164;Ranchal;Ranchal;à Ranchal;de Ranchal;ranchal;RANCHAL;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69470;69470;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;318;1510;15;21.0;751;574.0;907.0;46.129;4.399;46.123;4.402;6;Rural à habitat dispersé;0.0;communes non pôle;Ranchalais;https://fr.wikipedia.org/wiki/fr:Ranchal;https://villedereve.fr/ville/69164-ranchal;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27116;69165;Régnié-Durette;Régnié-Durette;à Régnié-Durette;de Régnié-Durette;regnie-durette;RÉGNIÉ-DURETTE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69430;69430;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;1148;1169;12;98.0;344;228.0;820.0;46.138;4.641;46.147;4.642;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Régnié-Durette;https://villedereve.fr/ville/69165-regnie-durette;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27117;69166;Riverie;Riverie;à Riverie;de Riverie;riverie;RIVERIE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69440;69440;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;321;39;0;823.0;681;613.0;731.0;45.599;4.588;45.599;4.589;6;Rural à habitat dispersé;0.0;communes non pôle;Rampogniaux;https://fr.wikipedia.org/wiki/fr:Riverie;https://villedereve.fr/ville/69166-riverie;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27118;69167;Rivolet;Rivolet;à Rivolet;de Rivolet;rivolet;RIVOLET;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69640;69640;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;588;1612;16;36.0;542;296.0;866.0;46.006;4.603;46.007;4.58;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Rivolet;https://villedereve.fr/ville/69167-rivolet;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27119;69168;Rochetaillée-sur-Saône;Rochetaillée-sur-Saône;à Rochetaillée-sur-Saône;de Rochetaillée-sur-Saône;rochetaillee-sur-saone;ROCHETAILLÉE-SUR-SAÔNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69270;69270;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;1543;136;1;1135.0;195;202.0;314.0;45.84;4.835;45.843;4.838;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Rochetaillards;https://fr.wikipedia.org/wiki/fr:Rochetaillée-sur-Saône;https://villedereve.fr/ville/69168-rochetaillee-sur-saone;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27120;69169;Ronno;Ronno;à Ronno;de Ronno;ronno;RONNO;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69550;69550;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;641;2295;23;28.0;634;418.0;888.0;45.985;4.383;45.987;4.39;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Ronno;https://villedereve.fr/ville/69169-ronno;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27121;69170;Rontalon;Rontalon;à Rontalon;de Rontalon;rontalon;RONTALON;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69510;69510;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;1164;1265;13;92.0;547;377.0;820.0;45.66;4.633;45.657;4.618;5;Bourgs ruraux;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Rontalon;https://villedereve.fr/ville/69170-rontalon;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27122;69171;Sain-Bel;Sain-Bel;à Sain-Bel;de Sain-Bel;sain-bel;SAIN-BEL;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69210;69594, 69210;08421;69123;69401;L'Arbresle;4.0;UNITE URBAINE;B;2501;382;4;655.0;274;228.0;351.0;45.81;4.599;45.812;4.599;4;Ceintures urbaines;2.0;centres intermédiaires d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Sain-Bel;https://villedereve.fr/ville/69171-sain-bel;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27123;69172;Salles-Arbuissonnas-en-Beaujolais;Salles-Arbuissonnas-en-Beaujolais;à Salles-Arbuissonnas-en-Beaujolais;de Salles-Arbuissonnas-en-Beaujolais;salles-arbuissonnas-en-beaujolais;SALLES-ARBUISSONNAS-EN-BEAUJOLAIS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69460;69460;08434;69264;69205;Saint-Étienne-des-Oullières;2.0;UNITE URBAINE;B;763;436;4;175.0;313;247.0;429.0;46.041;4.636;46.045;4.631;5;Bourgs ruraux;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Salles-Arbuissonnas-en-Beaujolais;https://villedereve.fr/ville/69172-salles-arbuissonnas-en-beaujolais;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27124;69173;Sarcey;Sarcey;à Sarcey;de Sarcey;sarcey;SARCEY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69490;69490;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;987;1006;10;98.0;344;257.0;427.0;45.879;4.558;45.885;4.555;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;Sarceyrois;https://fr.wikipedia.org/wiki/fr:Sarcey (Rhône);https://villedereve.fr/ville/69173-sarcey;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27125;69174;Les Sauvages;Sauvages;aux Sauvages;des Sauvages;les-sauvages;LES SAUVAGES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69170;69170, 69173;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;617;1251;13;49.0;687;494.0;854.0;45.925;4.376;45.924;4.374;6;Rural à habitat dispersé;0.0;communes non pôle;Sauvageons;https://fr.wikipedia.org/wiki/fr:Les Sauvages (Rhône);https://villedereve.fr/ville/69174-les-sauvages;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27126;69175;Savigny;Savigny;à Savigny;de Savigny;savigny;SAVIGNY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69210;69210;08421;69123;69401;L'Arbresle;4.0;UNITE URBAINE;B;1975;2129;21;93.0;368;227.0;810.0;45.817;4.576;45.82;4.566;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;Savignois;https://fr.wikipedia.org/wiki/fr:Savigny (Rhône);https://villedereve.fr/ville/69175-savigny;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27127;69176;Soucieu-en-Jarrest;Soucieu-en-Jarrest;à Soucieu-en-Jarrest;de Soucieu-en-Jarrest;soucieu-en-jarrest;SOUCIEU-EN-JARREST;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69510;69510;08421;69123;69109;Soucieu-en-Jarrest;1.0;UNITE URBAINE;I;4645;1422;14;327.0;357;224.0;540.0;45.677;4.702;45.677;4.692;4;Ceintures urbaines;2.0;centres intermédiaires d'équipements et de services;Jarréziens;https://fr.wikipedia.org/wiki/fr:Soucieu-en-Jarrest;https://villedereve.fr/ville/69176-soucieu-en-jarrest;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27128;69177;Sourcieux-les-Mines;Sourcieux-les-Mines;à Sourcieux-les-Mines;de Sourcieux-les-Mines;sourcieux-les-mines;SOURCIEUX-LES-MINES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69210;69210;08421;69123;69401;L'Arbresle;4.0;UNITE URBAINE;B;2094;995;10;210.0;421;260.0;660.0;45.805;4.623;45.798;4.631;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Sourcieux-les-Mines;https://villedereve.fr/ville/69177-sourcieux-les-mines;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27129;69178;Souzy;Souzy;à Souzy;de Souzy;souzy;SOUZY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69610;69610;08428;42218;69102;Sainte-Foy-l'Argentière;1.0;UNITE URBAINE;C;786;507;5;155.0;489;422.0;619.0;45.705;4.449;45.704;4.451;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Souzy;https://villedereve.fr/ville/69178-souzy;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27130;69179;Beauvallon;Beauvallon;à Beauvallon;de Beauvallon;beauvallon;BEAUVALLON;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69700;69700;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;4135;990;10;418.0;315;189.0;363.0;45.585;4.696;45.59;4.696;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Beauvallon (Rhône);https://villedereve.fr/ville/69179-beauvallon;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27131;69180;Saint-André-la-Côte;Saint-André-la-Côte;à Saint-André-la-Côte;de Saint-André-la-Côte;saint-andre-la-cote;SAINT-ANDRÉ-LA-CÔTE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69440;69440;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;279;483;5;58.0;815;640.0;929.0;45.63;4.599;45.632;4.597;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Saint-André-la-Côte;https://villedereve.fr/ville/69180-saint-andre-la-cote;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27132;69181;Saint-Appolinaire;Saint-Appolinaire;à Saint-Appolinaire;de Saint-Appolinaire;saint-appolinaire;SAINT-APPOLINAIRE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69170;69170;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;235;569;6;41.0;739;573.0;889.0;45.976;4.424;45.977;4.427;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Saint-Appolinaire (Rhône);https://villedereve.fr/ville/69181-saint-appolinaire;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27133;69182;Saint-Bonnet-des-Bruyères;Saint-Bonnet-des-Bruyères;à Saint-Bonnet-des-Bruyères;de Saint-Bonnet-des-Bruyères;saint-bonnet-des-bruyeres;SAINT-BONNET-DES-BRUYÈRES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200067817;CC Saône-Beaujolais;10;Lyon;69790;69790;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;367;2124;21;17.0;579;413.0;801.0;46.271;4.47;46.266;4.472;7;Rural à habitat très dispersé;0.0;communes non pôle;San Boneti;https://fr.wikipedia.org/wiki/fr:Saint-Bonnet-des-Bruyères;https://villedereve.fr/ville/69182-saint-bonnet-des-bruyeres;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27134;69183;Saint-Bonnet-le-Troncy;Saint-Bonnet-le-Troncy;à Saint-Bonnet-le-Troncy;de Saint-Bonnet-le-Troncy;saint-bonnet-le-troncy;SAINT-BONNET-LE-TRONCY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69870;69870;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;316;1543;15;20.0;687;491.0;905.0;46.084;4.426;46.076;4.42;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Saint-Bonnet-le-Troncy;https://villedereve.fr/ville/69183-saint-bonnet-le-troncy;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27135;69184;Sainte-Catherine;Sainte-Catherine;à Sainte-Catherine;de Sainte-Catherine;sainte-catherine;SAINTE-CATHERINE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;200066587;CC des Monts du Lyonnais;10;Lyon;69440;69440;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;992;1374;14;72.0;768;547.0;911.0;45.6;4.571;45.603;4.573;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;Sainte-Catherinois;https://fr.wikipedia.org/wiki/fr:Sainte-Catherine (Rhône);https://villedereve.fr/ville/69184-sainte-catherine;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27136;69186;Saint-Clément-de-Vers;Saint-Clément-de-Vers;à Saint-Clément-de-Vers;de Saint-Clément-de-Vers;saint-clement-de-vers;SAINT-CLÉMENT-DE-VERS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200067817;CC Saône-Beaujolais;10;Lyon;69790;69790;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;204;889;9;23.0;538;418.0;664.0;46.227;4.403;46.227;4.408;7;Rural à habitat très dispersé;0.0;communes non pôle;Saint-Clémentois;https://fr.wikipedia.org/wiki/fr:Saint-Clément-de-Vers;https://villedereve.fr/ville/69186-saint-clement-de-vers;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27137;69187;Saint-Clément-les-Places;Saint-Clément-les-Places;à Saint-Clément-les-Places;de Saint-Clément-les-Places;saint-clement-les-places;SAINT-CLÉMENT-LES-PLACES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69930;69930;08428;42218;69000;;0.0;HORS UNITE URBAINE;H;654;1245;12;53.0;628;536.0;713.0;45.753;4.424;45.756;4.421;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Saint-Clément-les-Places;https://villedereve.fr/ville/69187-saint-clement-les-places;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27138;69188;Saint-Clément-sur-Valsonne;Saint-Clément-sur-Valsonne;à Saint-Clément-sur-Valsonne;de Saint-Clément-sur-Valsonne;saint-clement-sur-valsonne;SAINT-CLÉMENT-SUR-VALSONNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69170;69170;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;911;1459;15;62.0;497;319.0;710.0;45.925;4.454;45.925;4.46;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;Saint-Clémentois, Saint-Clémentoises;https://fr.wikipedia.org/wiki/fr:Saint-Clément-sur-Valsonne;https://villedereve.fr/ville/69188-saint-clement-sur-valsonne;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27139;69189;Sainte-Colombe;Sainte-Colombe;à Sainte-Colombe;de Sainte-Colombe;sainte-colombe;SAINTE-COLOMBE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69560;69560;08421;69123;00559;Vienne;5.0;UNITE URBAINE;B;1953;158;2;1236.0;216;150.0;308.0;45.525;4.867;45.525;4.859;2;Centres urbains intermédiaires;1.0;centres locaux d'équipements et de services;Colombins, colombines;https://fr.wikipedia.org/wiki/fr:Sainte-Colombe (Rhône);https://villedereve.fr/ville/69189-sainte-colombe;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27140;69190;Sainte-Consorce;Sainte-Consorce;à Sainte-Consorce;de Sainte-Consorce;sainte-consorce;SAINTE-CONSORCE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;246900724;CC des Vallons du Lyonnais (CCVL);10;Lyon;69280;69280;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;2059;594;6;347.0;348;279.0;431.0;45.775;4.691;45.774;4.694;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Sainte-Consorce;https://villedereve.fr/ville/69190-sainte-consorce;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27141;69191;Saint-Cyr-au-Mont-d'Or;Saint-Cyr-au-Mont-d'Or;à Saint-Cyr-au-Mont-d'Or;de Saint-Cyr-au-Mont-d'Or;saint-cyr-au-mont-d-or;SAINT-CYR-AU-MONT-D'OR;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69450;69450;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;5900;722;7;817.0;341;200.0;605.0;45.816;4.817;45.819;4.818;1;Grands centres urbains;2.0;centres intermédiaires d'équipements et de services;Saint-Cyrôts;https://fr.wikipedia.org/wiki/fr:Saint-Cyr-au-Mont-d'Or;https://villedereve.fr/ville/69191-saint-cyr-au-mont-d-or;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27142;69192;Saint-Cyr-le-Chatoux;Saint-Cyr-le-Chatoux;à Saint-Cyr-le-Chatoux;de Saint-Cyr-le-Chatoux;saint-cyr-le-chatoux;SAINT-CYR-LE-CHATOUX;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69870;69870;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;153;622;6;25.0;611;371.0;841.0;46.027;4.557;46.031;4.539;6;Rural à habitat dispersé;0.0;communes non pôle;Saint-Cyriens, Saint-Cyriennes;https://fr.wikipedia.org/wiki/fr:Saint-Cyr-le-Chatoux;https://villedereve.fr/ville/69192-saint-cyr-le-chatoux;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27143;69193;Saint-Cyr-sur-le-Rhône;Saint-Cyr-sur-le-Rhône;à Saint-Cyr-sur-le-Rhône;de Saint-Cyr-sur-le-Rhône;saint-cyr-sur-le-rhone;SAINT-CYR-SUR-LE-RHÔNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69560;69560;08421;69123;00559;Vienne;5.0;UNITE URBAINE;B;1275;607;6;210.0;309;152.0;528.0;45.517;4.852;45.517;4.833;4;Ceintures urbaines;0.0;communes non pôle;Saint-cyriens, saint-cyriennes;https://fr.wikipedia.org/wiki/fr:Saint-Cyr-sur-le-Rhône;https://villedereve.fr/ville/69193-saint-cyr-sur-le-rhone;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27144;69194;Saint-Didier-au-Mont-d'Or;Saint-Didier-au-Mont-d'Or;à Saint-Didier-au-Mont-d'Or;de Saint-Didier-au-Mont-d'Or;saint-didier-au-mont-d-or;SAINT-DIDIER-AU-MONT-D'OR;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69370;69771, 69370;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;7265;831;8;874.0;350;175.0;587.0;45.812;4.798;45.815;4.798;1;Grands centres urbains;2.0;centres intermédiaires d'équipements et de services;Désidériens;https://fr.wikipedia.org/wiki/fr:Saint-Didier-au-Mont-d'Or;https://villedereve.fr/ville/69194-saint-didier-au-mont-d-or;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
