id_commune,target_macron_wins_2022_t2,abstentions_2017_t1,abstentions_2017_t2,abstentions_2022_t1,blancs_2017_t1,blancs_2017_t2,blancs_2022_t1,exprimes_2017_t1,exprimes_2017_t2,exprimes_2022_t1,inscrits_2017_t1,inscrits_2017_t2,inscrits_2022_t1,insee_log_2021,insee_log_2022,insee_pop_2021,insee_pop_2022,nuls_2017_t1,nuls_2017_t2,nuls_2022_t1,pct_abs_ins_2017_t1,pct_abs_ins_2017_t2,pct_abs_ins_2022_t1,pct_blancs_ins_2017_t1,pct_blancs_ins_2017_t2,pct_blancs_ins_2022_t1,pct_nuls_ins_2017_t1,pct_nuls_ins_2017_t2,pct_nuls_ins_2022_t1,pct_vot_ins_2017_t1,pct_vot_ins_2017_t2,pct_vot_ins_2022_t1,sec_rate_cambriolages_de_logement_2021,sec_rate_cambriolages_de_logement_2022,sec_rate_destructions_et_degradations_volontaires_2021,sec_rate_destructions_et_degradations_volontaires_2022,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2021,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2022,sec_rate_trafic_de_stupefiants_2021,sec_rate_trafic_de_stupefiants_2022,sec_rate_usage_de_stupefiants_2021,sec_rate_usage_de_stupefiants_2022,sec_rate_usage_de_stupefiants_afd_2021,sec_rate_usage_de_stupefiants_afd_2022,sec_rate_violences_physiques_hors_cadre_familial_2021,sec_rate_violences_physiques_hors_cadre_familial_2022,sec_rate_violences_physiques_intrafamiliales_2021,sec_rate_violences_physiques_intrafamiliales_2022,sec_rate_violences_sexuelles_2021,sec_rate_violences_sexuelles_2022,sec_rate_vols_avec_armes_2021,sec_rate_vols_avec_armes_2022,sec_rate_vols_d_accessoires_sur_vehicules_2021,sec_rate_vols_d_accessoires_sur_vehicules_2022,sec_rate_vols_dans_les_vehicules_2021,sec_rate_vols_dans_les_vehicules_2022,sec_rate_vols_de_vehicule_2021,sec_rate_vols_de_vehicule_2022,sec_rate_vols_sans_violence_contre_des_personnes_2021,sec_rate_vols_sans_violence_contre_des_personnes_2022,sec_rate_vols_violents_sans_arme_2021,sec_rate_vols_violents_sans_arme_2022,share_arthaud_2017_t1,share_arthaud_2022_t1,share_asselineau_2017_t1,share_cheminade_2017_t1,share_dupont_aignan_2017_t1,share_dupont_aignan_2022_t1,share_fillon_2017_t1,share_hamon_2017_t1,share_hidalgo_2022_t1,share_jadot_2022_t1,share_lassalle_2017_t1,share_lassalle_2022_t1,share_le_pen_2017_t1,share_le_pen_2017_t2,share_le_pen_2022_t1,share_macron_2017_t1,share_macron_2017_t2,share_macron_2022_t1,share_melenchon_2017_t1,share_melenchon_2022_t1,share_pecresse_2022_t1,share_poutou_2017_t1,share_poutou_2022_t1,share_roussel_2022_t1,share_zemmour_2022_t1,votants_2017_t1,votants_2017_t2,votants_2022_t1
69-155,1,124.0,135.0,155.0,16.0,64.0,14.0,722.0,655.0,752.0,866.0,866.0,924.0,483.0,483.0,1132.0,1133.0,4.0,12.0,3.0,14.32,15.59,16.77,1.85,7.39,1.52,0.46,1.39,0.32,85.68,84.41,83.23,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,0.0,2.0730405,2.2745888,0.2640282,0.3546356,0.28,0.4,0.42,0.0,10.39,5.05,22.58,4.29,1.46,5.72,0.97,2.66,16.62,28.4,22.21,27.56,71.6,31.25,15.93,14.76,8.11,0.97,0.8,1.46,6.12,742.0,731.0,769.0
69-156,1,241.0,298.0,323.0,18.0,144.0,27.0,1595.0,1388.0,1670.0,1861.0,1863.0,2027.0,1150.0,1150.0,2657.0,2629.0,7.0,33.0,7.0,12.95,16.0,15.93,0.97,7.73,1.33,0.38,1.77,0.35,87.05,84.0,84.07,11.3069391,11.3069391,4.8927362,2.6626094,5.6454648,6.466337,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.1055371,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.44,0.36,0.94,0.06,4.08,1.68,33.17,4.89,1.44,7.19,0.63,2.87,14.29,25.22,14.07,30.47,74.78,41.5,10.28,11.62,6.77,0.75,0.66,1.32,10.54,1620.0,1565.0,1704.0
69-157,1,464.0,520.0,739.0,31.0,153.0,58.0,1523.0,1315.0,3124.0,2025.0,2025.0,3933.0,2420.0,2420.0,5282.0,5283.0,7.0,37.0,12.0,22.91,25.68,18.79,1.53,7.56,1.47,0.35,1.83,0.31,77.09,74.32,81.21,5.3725391,7.0256281,3.9757668,4.9214461,6.0583112,4.7321598,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.7039,1.1357183,0.9771534,1.0619796,0.1021803,0.0,1.0621681,1.1839424,2.6505112,3.2178686,1.3269747,1.4076726,4.5437334,2.2714367,0.0,0.0,0.92,0.51,0.39,0.26,6.89,2.85,22.39,4.07,1.34,4.55,1.05,3.71,25.54,38.17,26.98,22.65,61.83,31.85,14.97,13.51,6.08,0.85,0.54,1.25,6.82,1561.0,1505.0,3194.0
69-159,1,297.0,364.0,500.0,41.0,146.0,41.0,1830.0,1609.0,2492.0,2180.0,2181.0,3046.0,,,,,12.0,62.0,13.0,13.62,16.69,16.41,1.88,6.69,1.35,0.55,2.84,0.43,86.38,83.31,83.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.24,1.15,0.05,5.9,3.21,26.78,5.08,1.77,5.54,1.42,3.05,26.12,39.22,25.28,21.37,60.78,30.06,10.71,14.09,5.38,0.82,0.44,1.2,9.75,1883.0,1817.0,2546.0
69-160,0,164.0,203.0,158.0,17.0,69.0,14.0,664.0,563.0,656.0,850.0,850.0,832.0,658.0,658.0,1036.0,1027.0,5.0,15.0,4.0,19.29,23.88,18.99,2.0,8.12,1.68,0.59,1.76,0.48,80.71,76.12,81.01,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,0.0,1.4076726,2.0730405,2.2745888,0.0,0.0,0.9,0.76,1.2,0.15,7.08,2.59,21.39,5.57,1.22,3.2,1.81,5.34,25.0,44.94,28.35,20.48,55.06,27.29,14.61,14.33,5.03,1.81,0.46,1.37,10.06,686.0,647.0,674.0
69-161,0,68.0,69.0,102.0,10.0,34.0,5.0,308.0,275.0,294.0,389.0,389.0,402.0,365.0,365.0,481.0,477.0,3.0,11.0,1.0,17.48,17.74,25.37,2.57,8.74,1.24,0.77,2.83,0.25,82.52,82.26,74.63,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.65,0.68,1.3,0.32,7.47,3.06,22.08,3.57,1.02,1.7,1.95,4.42,37.34,57.82,36.05,12.34,42.18,24.49,11.69,13.61,3.4,1.3,1.7,2.04,7.82,321.0,320.0,300.0
69-162,1,149.0,192.0,205.0,17.0,81.0,25.0,853.0,735.0,810.0,1024.0,1024.0,1042.0,737.0,737.0,1355.0,1382.0,5.0,16.0,2.0,14.55,18.75,19.67,1.66,7.91,2.4,0.49,1.56,0.19,85.45,81.25,80.33,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.3546356,0.7,0.37,1.17,0.12,6.1,3.09,26.26,5.39,0.62,3.95,1.64,5.31,23.21,36.73,21.85,24.85,63.27,35.06,9.96,11.73,6.17,0.59,0.62,1.36,9.88,875.0,832.0,837.0
69-163,1,399.0,459.0,437.0,46.0,178.0,31.0,1898.0,1677.0,2093.0,2356.0,2356.0,2570.0,1488.0,1488.0,3549.0,3620.0,13.0,42.0,9.0,16.94,19.48,17.0,1.95,7.56,1.21,0.55,1.78,0.35,83.06,80.52,83.0,16.1250216,12.7656421,5.3536207,6.6298343,4.5083122,7.4585635,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.9723866,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.1055371,1.0621681,1.1839424,1.6728256,1.5184457,2.2541561,3.3149171,3.6630037,2.2099448,0.2640282,0.3546356,0.53,0.57,1.11,0.21,6.11,2.91,20.71,4.74,1.62,5.21,0.58,2.63,28.35,41.56,27.66,22.34,58.44,27.23,14.54,16.63,4.16,0.79,0.53,1.67,9.17,1957.0,1897.0,2133.0
69-164,0,52.0,59.0,67.0,5.0,19.0,6.0,205.0,184.0,203.0,263.0,263.0,276.0,292.0,292.0,318.0,311.0,1.0,1.0,0.0,19.77,22.43,24.28,1.9,7.22,2.17,0.38,0.38,0.0,80.23,77.57,75.72,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6599958,0.0,0.0,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2745888,0.0,0.0,0.49,0.99,3.9,0.0,6.34,2.96,25.37,4.39,2.46,2.46,3.41,3.45,22.93,41.3,28.57,18.05,58.7,28.08,14.63,19.21,3.45,0.49,0.0,1.48,6.9,211.0,204.0,209.0
69-165,1,128.0,175.0,118.0,21.0,90.0,16.0,704.0,578.0,662.0,855.0,855.0,801.0,548.0,548.0,1148.0,1159.0,2.0,12.0,5.0,14.97,20.47,14.73,2.46,10.53,2.0,0.23,1.4,0.62,85.03,79.53,85.27,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,6.9025022,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.14,0.91,0.14,0.0,5.26,1.66,27.98,3.84,1.66,5.59,1.14,1.36,25.43,39.62,25.83,21.02,60.38,28.55,14.2,17.07,6.95,0.85,0.6,2.11,7.7,727.0,680.0,683.0
69-166,1,20.0,38.0,28.0,3.0,3.0,1.0,184.0,140.0,158.0,207.0,207.0,188.0,147.0,147.0,321.0,307.0,0.0,26.0,1.0,9.66,18.36,14.89,1.45,1.45,0.53,0.0,12.56,0.53,90.34,81.64,85.11,0.0,0.0,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,1.09,0.63,2.17,0.0,5.98,1.27,16.3,5.43,1.9,6.96,0.0,2.53,15.22,26.43,18.35,30.43,73.57,35.44,21.2,24.05,2.53,2.17,0.63,1.9,3.8,187.0,169.0,160.0
69-167,1,54.0,71.0,62.0,5.0,30.0,6.0,361.0,309.0,389.0,422.0,422.0,457.0,259.0,259.0,588.0,588.0,2.0,12.0,0.0,12.8,16.82,13.57,1.18,7.11,1.31,0.47,2.84,0.0,87.2,83.18,86.43,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.0,0.0,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.83,0.51,1.11,0.0,8.59,2.31,23.27,3.05,0.51,4.88,0.83,3.6,23.27,34.95,19.54,18.56,65.05,31.88,19.11,20.57,4.37,1.39,0.26,1.8,9.77,368.0,351.0,395.0
69-168,1,134.0,179.0,153.0,0.0,61.0,9.0,756.0,636.0,806.0,900.0,900.0,971.0,646.0,646.0,1543.0,1546.0,10.0,24.0,3.0,14.89,19.89,15.76,0.0,6.78,0.93,1.11,2.67,0.31,85.11,80.11,84.24,5.4772311,5.1599952,7.1289695,6.4683053,6.4808814,7.7619664,0.0,0.0,1.1568634,5.8214748,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,18.1464679,12.9366106,1.3269747,1.4076726,4.536617,10.996119,0.2640282,0.3546356,0.66,0.25,0.93,0.13,2.25,1.49,29.23,4.37,1.36,6.45,0.66,2.98,14.29,23.27,15.26,30.16,76.73,36.1,16.8,19.35,5.83,0.53,0.87,0.5,9.55,766.0,721.0,818.0
69-169,0,74.0,101.0,83.0,12.0,45.0,8.0,440.0,372.0,443.0,527.0,527.0,540.0,364.0,364.0,641.0,650.0,1.0,9.0,6.0,14.04,19.17,15.37,2.28,8.54,1.48,0.19,1.71,1.11,85.96,80.83,84.63,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.23,0.23,1.14,0.45,8.41,4.74,27.05,4.09,1.58,4.06,1.59,5.42,28.86,45.7,27.54,18.41,54.3,27.54,8.64,8.8,4.97,1.14,0.45,1.35,13.32,453.0,426.0,457.0
69-170,1,136.0,172.0,156.0,24.0,62.0,21.0,701.0,617.0,702.0,864.0,864.0,882.0,520.0,520.0,1164.0,1167.0,3.0,13.0,3.0,15.74,19.91,17.69,2.78,7.18,2.38,0.35,1.5,0.34,84.26,80.09,82.31,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,0.0,0.0,0.0,0.0,1.6599958,1.9820933,0.9771534,0.0,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.43,0.71,1.0,0.14,6.85,4.27,21.26,4.99,1.57,6.55,1.85,3.7,27.25,40.52,25.78,23.4,59.48,25.64,12.55,17.09,6.84,0.29,0.28,1.0,6.55,728.0,692.0,726.0
69-171,1,304.0,339.0,364.0,32.0,115.0,26.0,1173.0,1029.0,1304.0,1513.0,1513.0,1700.0,1218.0,1218.0,2501.0,2568.0,4.0,30.0,6.0,20.09,22.41,21.41,2.12,7.6,1.53,0.26,1.98,0.35,79.91,77.59,78.59,5.4772311,5.1599952,5.5977609,7.3987539,7.1971212,5.8411215,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9470405,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,3.1987205,1.9470405,1.3269747,1.4076726,3.9984006,2.3364486,0.2640282,0.3546356,0.51,0.61,1.88,0.26,7.25,2.3,15.77,7.5,1.61,6.75,1.45,2.45,19.78,32.94,22.32,23.79,67.06,25.69,20.97,23.08,4.45,0.85,0.46,2.45,7.82,1209.0,1174.0,1336.0
69-172,1,92.0,94.0,106.0,6.0,61.0,8.0,485.0,427.0,493.0,587.0,587.0,611.0,380.0,380.0,763.0,789.0,4.0,5.0,4.0,15.67,16.01,17.35,1.02,10.39,1.31,0.68,0.85,0.65,84.33,83.99,82.65,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.0,0.0,0.0,0.0,1.0621681,0.0,0.0,1.5184457,0.0,0.0,2.0730405,2.2745888,0.0,0.0,1.24,0.41,1.24,0.0,10.52,3.45,24.54,4.33,0.81,8.72,1.24,2.84,25.36,41.22,26.37,18.56,58.78,30.43,12.16,9.53,6.49,0.82,0.41,2.03,8.52,495.0,493.0,505.0
69-173,1,84.0,120.0,137.0,14.0,78.0,9.0,620.0,517.0,607.0,721.0,723.0,756.0,469.0,469.0,987.0,979.0,3.0,8.0,3.0,11.65,16.6,18.12,1.94,10.79,1.19,0.42,1.11,0.4,88.35,83.4,81.88,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,8.1716037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,0.0,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.65,0.33,0.65,0.48,6.94,2.97,26.94,4.35,1.15,6.26,0.65,4.45,24.19,41.2,23.06,22.1,58.8,32.13,12.74,12.85,7.08,0.32,0.16,1.98,7.58,637.0,603.0,619.0
69-174,1,71.0,81.0,103.0,9.0,28.0,8.0,372.0,332.0,375.0,457.0,457.0,491.0,280.0,280.0,617.0,621.0,5.0,16.0,5.0,15.54,17.72,20.98,1.97,6.13,1.63,1.09,3.5,1.02,84.46,82.28,79.02,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,0.0,1.6728256,1.5184457,1.3269747,0.0,2.0730405,2.2745888,0.0,0.0,1.08,0.27,0.81,0.0,9.68,0.8,20.97,4.3,0.53,3.73,1.88,8.8,23.66,36.45,24.27,23.66,63.55,33.87,12.37,11.47,7.73,1.61,0.27,1.07,7.2,386.0,376.0,388.0
69-175,1,205.0,212.0,233.0,20.0,135.0,29.0,1305.0,1163.0,1297.0,1536.0,1536.0,1561.0,939.0,939.0,1975.0,1970.0,6.0,26.0,2.0,13.35,13.8,14.93,1.3,8.79,1.86,0.39,1.69,0.13,86.65,86.2,85.07,5.4772311,5.1599952,9.6202532,3.5532995,6.0759494,4.5685279,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,4.0506329,2.2745888,0.0,0.0,0.38,0.54,1.07,0.31,9.58,3.32,21.53,4.67,1.7,3.47,1.38,3.16,23.98,37.32,24.83,22.76,62.68,31.92,13.56,16.27,6.86,0.77,0.54,1.54,5.86,1331.0,1324.0,1328.0
69-176,1,618.0,742.0,632.0,42.0,252.0,48.0,2646.0,2262.0,2681.0,3319.0,3319.0,3371.0,1912.0,1912.0,4645.0,4652.0,13.0,63.0,10.0,18.62,22.36,18.75,1.27,7.59,1.42,0.39,1.9,0.3,81.38,77.64,81.25,11.5039573,7.3207001,3.0139935,4.7291488,3.8751346,6.2338779,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.0764263,1.0748065,1.6599958,1.9820933,1.0764263,1.0619796,0.0,0.0,1.0621681,1.1839424,1.5069968,1.2897678,1.5069968,2.3645744,1.9375673,1.7196905,0.0,0.0,0.45,0.71,1.32,0.19,5.44,2.61,23.66,4.35,1.45,5.97,0.57,2.76,19.35,30.68,21.07,28.0,69.32,32.67,16.06,16.37,5.3,0.6,0.37,2.13,8.58,2701.0,2577.0,2739.0
69-177,1,204.0,242.0,249.0,21.0,104.0,10.0,1218.0,1083.0,1300.0,1446.0,1446.0,1564.0,890.0,890.0,2094.0,2098.0,3.0,17.0,5.0,14.11,16.74,15.92,1.45,7.19,0.64,0.21,1.18,0.32,85.89,83.26,84.08,7.8617603,5.1599952,3.4469802,3.5081804,2.8653295,8.1029552,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.1055371,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.82,1.0,1.07,0.25,6.65,3.69,19.79,5.99,1.77,6.77,0.9,2.23,19.13,32.59,21.38,26.35,67.41,31.69,17.98,18.77,4.54,1.07,0.54,1.38,6.23,1242.0,1204.0,1315.0
69-178,0,69.0,78.0,95.0,11.0,44.0,11.0,461.0,408.0,422.0,544.0,544.0,530.0,374.0,374.0,786.0,767.0,3.0,14.0,2.0,12.68,14.34,17.92,2.02,8.09,2.08,0.55,2.57,0.38,87.32,85.66,82.08,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.0,0.0,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,0.0,2.0730405,2.2745888,0.0,0.0,0.43,0.95,0.87,0.43,8.89,5.92,16.49,4.34,1.66,5.69,0.87,1.66,35.14,50.98,34.12,17.14,49.02,21.09,14.32,13.27,4.03,1.08,1.18,1.18,9.24,475.0,466.0,435.0
69-179,1,159.0,225.0,507.0,19.0,94.0,57.0,1097.0,936.0,2512.0,1276.0,1276.0,3085.0,1712.0,1712.0,4135.0,4198.0,1.0,21.0,9.0,12.46,17.63,16.43,1.49,7.37,1.85,0.08,1.65,0.29,87.54,82.37,83.57,12.2645223,13.4325721,4.5949214,2.3820867,6.2877872,4.5259647,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,2.4183797,1.6674607,2.1765417,2.6202954,2.4183797,5.4787994,1.9347037,2.2745888,0.0,0.0,0.27,0.28,1.09,0.0,4.92,2.35,20.6,4.74,1.43,6.01,0.91,3.46,19.05,30.02,22.93,30.45,69.98,33.52,17.23,14.97,5.02,0.73,0.56,1.99,7.48,1117.0,1051.0,2578.0
69-180,0,27.0,33.0,32.0,6.0,31.0,3.0,172.0,140.0,179.0,206.0,206.0,216.0,132.0,132.0,279.0,274.0,1.0,2.0,2.0,13.11,16.02,14.81,2.91,15.05,1.39,0.49,0.97,0.93,86.89,83.98,85.19,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,0.0,0.0,0.0,0.0,1.0621681,1.1839424,0.0,1.5184457,0.0,0.0,2.0730405,2.2745888,0.0,0.0,1.16,0.0,1.16,0.0,5.81,5.03,28.49,5.81,2.23,10.61,1.16,3.35,20.35,40.0,23.46,17.44,60.0,24.58,16.28,15.08,3.91,2.33,0.0,2.79,8.94,179.0,173.0,184.0
69-181,1,23.0,20.0,25.0,2.0,20.0,4.0,116.0,97.0,118.0,141.0,141.0,148.0,126.0,126.0,235.0,235.0,0.0,4.0,1.0,16.31,14.18,16.89,1.42,14.18,2.7,0.0,2.84,0.68,83.69,85.82,83.11,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,0.0,0.0,0.0,0.0,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,1.3269747,0.0,2.0730405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.85,19.83,4.31,0.85,4.24,0.0,3.39,22.41,44.33,30.51,12.93,55.67,22.88,31.03,21.19,5.93,2.59,0.0,3.39,6.78,118.0,121.0,123.0
69-182,1,62.0,74.0,68.0,11.0,28.0,10.0,238.0,199.0,248.0,311.0,311.0,328.0,273.0,273.0,367.0,372.0,0.0,10.0,2.0,19.94,23.79,20.73,3.54,9.0,3.05,0.0,3.22,0.61,80.06,76.21,79.27,5.4772311,5.1599952,3.4469802,3.5081804,0.0,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,0.0,0.0,0.0,1.4076726,0.0,0.0,0.0,0.0,1.26,1.61,0.42,0.0,8.82,3.23,26.47,2.94,2.42,2.02,2.94,3.63,33.19,51.76,34.68,12.61,48.24,25.0,10.08,14.92,4.84,1.26,0.0,0.4,7.26,249.0,237.0,260.0
69-183,0,50.0,63.0,40.0,1.0,14.0,2.0,200.0,169.0,189.0,253.0,253.0,232.0,233.0,233.0,316.0,311.0,2.0,7.0,1.0,19.76,24.9,17.24,0.4,5.53,0.86,0.79,2.77,0.43,80.24,75.1,82.76,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.0,1.59,1.0,0.0,7.5,2.12,30.0,2.0,0.53,2.65,0.5,5.82,28.5,44.97,26.46,17.5,55.03,26.46,12.5,13.76,7.41,0.5,0.0,3.17,10.05,203.0,190.0,192.0
69-184,1,105.0,129.0,110.0,12.0,47.0,11.0,573.0,499.0,602.0,694.0,694.0,726.0,489.0,489.0,992.0,981.0,4.0,19.0,3.0,15.13,18.59,15.15,1.73,6.77,1.52,0.58,2.74,0.41,84.87,81.41,84.85,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.0,0.5,0.7,0.17,8.55,3.65,21.47,3.66,1.99,3.99,1.22,3.32,27.57,41.48,24.92,15.71,58.52,28.24,20.24,17.94,6.48,0.7,0.83,1.0,7.14,589.0,565.0,616.0
69-186,0,33.0,34.0,36.0,5.0,24.0,2.0,160.0,141.0,155.0,199.0,199.0,195.0,147.0,147.0,204.0,205.0,1.0,0.0,2.0,16.58,17.09,18.46,2.51,12.06,1.03,0.5,0.0,1.03,83.42,82.91,81.54,5.4772311,0.0,0.0,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771534,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,6.88,3.23,27.5,3.12,0.0,2.58,3.12,5.16,34.38,56.03,36.77,11.88,43.97,25.81,9.38,9.03,4.52,1.25,0.0,1.94,10.97,166.0,165.0,159.0
69-187,1,75.0,80.0,72.0,6.0,29.0,8.0,400.0,365.0,403.0,483.0,483.0,488.0,336.0,336.0,654.0,669.0,2.0,9.0,5.0,15.53,16.56,14.75,1.24,6.0,1.64,0.41,1.86,1.02,84.47,83.44,85.25,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.25,0.74,0.0,0.0,9.0,3.97,22.25,8.0,2.48,5.71,1.5,2.23,21.5,36.16,25.56,15.25,63.84,25.81,21.5,18.86,5.96,0.75,0.99,1.99,5.71,408.0,403.0,416.0
