id_commune,target_nuance,inscrits_2017_t2,abstentions_2017_t2,votants_2017_t2,blancs_2017_t2,nuls_2017_t2,exprimes_2017_t2,pct_abs_ins_2017_t2,pct_vot_ins_2017_t2,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t2,inscrits_2017_t1,abstentions_2017_t1,votants_2017_t1,blancs_2017_t1,nuls_2017_t1,exprimes_2017_t1,pct_abs_ins_2017_t1,pct_vot_ins_2017_t1,pct_blancs_ins_2017_t1,pct_nuls_ins_2017_t1,share_nuance_rem_2017_t2,share_nuance_rn_2017_t2,share_nuance_dlf_2017_t1,share_nuance_div_2017_t1,share_nuance_lr_2017_t1,share_nuance_rn_2017_t1,share_nuance_rem_2017_t1,share_nuance_soc_2017_t1,share_nuance_exg_2017_t1,share_nuance_res_2017_t1,share_nuance_fi_2017_t1,insee_pop,insee_log,sec_rate_cambriolages_de_logement,sec_count_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_count_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_count_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_count_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_count_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_count_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_count_violences_sexuelles,sec_rate_vols_avec_armes,sec_count_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_count_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_count_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_count_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_count_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,sec_count_vols_violents_sans_arme
69166,REM,207.0,38.0,169.0,3.0,26.0,140.0,18.36,81.64,1.45,12.56,207.0,20.0,187.0,3.0,0.0,184.0,9.66,90.34,1.45,0.0,73.57,26.43,5.98,2.17,16.3,15.22,30.43,5.43,3.26,0.0,21.2,307.0,147.0,0.0,0.0,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69167,REM,422.0,71.0,351.0,30.0,12.0,309.0,16.82,83.18,7.11,2.84,422.0,54.0,368.0,5.0,2.0,361.0,12.8,87.2,1.18,0.47,65.05,34.95,8.59,1.11,23.27,23.27,18.56,3.05,2.2199999999999998,0.83,19.11,588.0,259.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69168,REM,900.0,179.0,721.0,61.0,24.0,636.0,19.89,80.11,6.78,2.67,900.0,134.0,766.0,0.0,10.0,756.0,14.89,85.11,0.0,1.11,76.73,23.27,2.25,1.06,29.23,14.29,30.16,4.37,1.19,0.66,16.8,1546.0,646.0,5.1599952,2.6492537,6.4683053,10.0,7.7619664,12.0,0.0,0.0,5.8214748,9.0,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,12.9366106,20.0,1.4076726,2.3846154,10.996119,17.0,0.3546356,1.7640449
69169,REM,527.0,101.0,426.0,45.0,9.0,372.0,19.17,80.83,8.54,1.71,527.0,74.0,453.0,12.0,1.0,440.0,14.04,85.96,2.28,0.19,54.3,45.7,8.41,1.5899999999999999,27.05,28.86,18.41,4.09,1.3699999999999999,1.59,8.64,650.0,364.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69170,RN,864.0,172.0,692.0,62.0,13.0,617.0,19.91,80.09,7.18,1.5,864.0,136.0,728.0,24.0,3.0,701.0,15.74,84.26,2.78,0.35,59.48,40.52,6.85,1.1400000000000001,21.26,27.25,23.4,4.99,0.72,1.85,12.55,1167.0,520.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,0.0,0.0,1.9820933,3.0404624,0.0,0.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69171,REM,1513.0,339.0,1174.0,115.0,30.0,1029.0,22.41,77.59,7.6,1.98,1513.0,304.0,1209.0,32.0,4.0,1173.0,20.09,79.91,2.12,0.26,67.06,32.94,7.25,2.1399999999999997,15.77,19.78,23.79,7.5,1.3599999999999999,1.45,20.97,2568.0,1218.0,5.1599952,2.6492537,7.3987539,19.0,5.8411215,15.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9470405,5.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.9470405,5.0,1.4076726,2.3846154,2.3364486,6.0,0.3546356,1.7640449
69172,REM,587.0,94.0,493.0,61.0,5.0,427.0,16.01,83.99,10.39,0.85,587.0,92.0,495.0,6.0,4.0,485.0,15.67,84.33,1.02,0.68,58.78,41.22,10.52,1.24,24.54,25.36,18.56,4.33,2.06,1.24,12.16,789.0,380.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69173,REM,723.0,120.0,603.0,78.0,8.0,517.0,16.6,83.4,10.79,1.11,721.0,84.0,637.0,14.0,3.0,620.0,11.65,88.35,1.94,0.42,58.8,41.2,6.94,1.13,26.94,24.19,22.1,4.35,0.97,0.65,12.74,979.0,469.0,5.1599952,2.6492537,3.5081804,3.3106061,8.1716037,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69174,REM,457.0,81.0,376.0,28.0,16.0,332.0,17.72,82.28,6.13,3.5,457.0,71.0,386.0,9.0,5.0,372.0,15.54,84.46,1.97,1.09,63.55,36.45,9.68,0.81,20.97,23.66,23.66,4.3,2.6900000000000004,1.88,12.37,621.0,280.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69175,REM,1536.0,212.0,1324.0,135.0,26.0,1163.0,13.8,86.2,8.79,1.69,1536.0,205.0,1331.0,20.0,6.0,1305.0,13.35,86.65,1.3,0.39,62.68,37.32,9.58,1.3800000000000001,21.53,23.98,22.76,4.67,1.15,1.38,13.56,1970.0,939.0,5.1599952,2.6492537,3.5532995,7.0,4.5685279,9.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69176,REM,3319.0,742.0,2577.0,252.0,63.0,2262.0,22.36,77.64,7.59,1.9,3319.0,618.0,2701.0,42.0,13.0,2646.0,18.62,81.38,1.27,0.39,69.32,30.68,5.44,1.51,23.66,19.35,28.0,4.35,1.05,0.57,16.06,4652.0,1912.0,7.3207001,14.0,4.7291488,22.0,6.2338779,29.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.0748065,5.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.2897678,6.0,2.3645744,11.0,1.7196905,8.0,0.0,0.0
69177,REM,1446.0,242.0,1204.0,104.0,17.0,1083.0,16.74,83.26,7.19,1.18,1446.0,204.0,1242.0,21.0,3.0,1218.0,14.11,85.89,1.45,0.21,67.41,32.59,6.65,1.32,19.79,19.13,26.35,5.99,1.8900000000000001,0.9,17.98,2098.0,890.0,5.1599952,2.6492537,3.5081804,3.3106061,8.1029552,17.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69178,RN,544.0,78.0,466.0,44.0,14.0,408.0,14.34,85.66,8.09,2.57,544.0,69.0,475.0,11.0,3.0,461.0,12.68,87.32,2.02,0.55,49.02,50.98,8.89,1.3,16.49,35.14,17.14,4.34,1.51,0.87,14.32,767.0,374.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69179,REM,1276.0,225.0,1051.0,94.0,21.0,936.0,17.63,82.37,7.37,1.65,1276.0,159.0,1117.0,19.0,1.0,1097.0,12.46,87.54,1.49,0.08,69.98,30.02,4.92,1.09,20.6,19.05,30.45,4.74,1.0,0.91,17.23,4198.0,1712.0,13.4325721,23.0,2.3820867,10.0,4.5259647,19.0,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.6674607,7.0,2.6202954,11.0,5.4787994,23.0,2.2745888,2.6805556,0.0,0.0
69180,REM,206.0,33.0,173.0,31.0,2.0,140.0,16.02,83.98,15.05,0.97,206.0,27.0,179.0,6.0,1.0,172.0,13.11,86.89,2.91,0.49,60.0,40.0,5.81,1.16,28.49,20.35,17.44,5.81,3.49,1.16,16.28,274.0,132.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,0.0,0.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69181,RN,141.0,20.0,121.0,20.0,4.0,97.0,14.18,85.82,14.18,2.84,141.0,23.0,118.0,2.0,0.0,116.0,16.31,83.69,1.42,0.0,55.67,44.33,6.9,0.0,19.83,22.41,12.93,4.31,2.59,0.0,31.03,235.0,126.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69182,RN,311.0,74.0,237.0,28.0,10.0,199.0,23.79,76.21,9.0,3.22,311.0,62.0,249.0,11.0,0.0,238.0,19.94,80.06,3.54,0.0,48.24,51.76,8.82,0.42,26.47,33.19,12.61,2.94,2.52,2.94,10.08,372.0,273.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,0.0,0.0,1.4076726,2.3846154,0.0,0.0,0.0,0.0
69183,REM,253.0,63.0,190.0,14.0,7.0,169.0,24.9,75.1,5.53,2.77,253.0,50.0,203.0,1.0,2.0,200.0,19.76,80.24,0.4,0.79,55.03,44.97,7.5,1.0,30.0,28.5,17.5,2.0,0.5,0.5,12.5,311.0,233.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69184,REM,694.0,129.0,565.0,47.0,19.0,499.0,18.59,81.41,6.77,2.74,694.0,105.0,589.0,12.0,4.0,573.0,15.13,84.87,1.73,0.58,58.52,41.48,8.55,0.87,21.47,27.57,15.71,3.66,0.7,1.22,20.24,981.0,489.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69186,RN,199.0,34.0,165.0,24.0,0.0,141.0,17.09,82.91,12.06,0.0,199.0,33.0,166.0,5.0,1.0,160.0,16.58,83.42,2.51,0.5,43.97,56.03,6.88,2.5,27.5,34.38,11.88,3.12,1.25,3.12,9.38,205.0,147.0,0.0,0.0,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69187,REM,483.0,80.0,403.0,29.0,9.0,365.0,16.56,83.44,6.0,1.86,483.0,75.0,408.0,6.0,2.0,400.0,15.53,84.47,1.24,0.41,63.84,36.16,9.0,0.0,22.25,21.5,15.25,8.0,1.0,1.5,21.5,669.0,336.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69188,RN,545.0,133.0,412.0,52.0,7.0,353.0,24.4,75.6,9.54,1.28,545.0,94.0,451.0,11.0,1.0,439.0,17.25,82.75,2.02,0.18,53.26,46.74,7.52,1.37,22.32,24.6,19.36,6.38,1.36,0.91,16.17,904.0,397.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69189,REM,1424.0,365.0,1059.0,98.0,25.0,936.0,25.63,74.37,6.88,1.76,1424.0,276.0,1148.0,28.0,9.0,1111.0,19.38,80.62,1.97,0.63,64.64,35.36,5.31,1.44,23.76,22.32,24.84,5.49,1.08,0.63,15.12,1994.0,1243.0,7.2421866,9.0,4.5135406,9.0,9.5285858,19.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,8.0240722,16.0,0.3546356,1.7640449
69190,REM,1563.0,320.0,1243.0,94.0,19.0,1130.0,20.47,79.53,6.01,1.22,1563.0,242.0,1321.0,19.0,2.0,1300.0,15.48,84.52,1.22,0.13,73.98,26.02,5.77,0.61,28.77,15.62,27.31,5.46,0.62,1.08,14.77,2109.0,892.0,21.3081109,19.0,3.5081804,3.3106061,5.2157421,11.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69191,REM,4602.0,975.0,3627.0,281.0,48.0,3298.0,21.19,78.81,6.11,1.04,4602.0,725.0,3877.0,33.0,7.0,3837.0,15.75,84.25,0.72,0.15,80.75,19.25,1.82,0.89,49.99,8.08,26.9,3.67,0.55,0.26,7.84,6113.0,2744.0,10.5676276,29.0,7.361361,45.0,6.3798462,39.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.635858,10.0,1.0619796,2.4517766,0.1055371,1.046875,3.5988876,22.0,6.0526746,37.0,2.9445444,18.0,5.2347456,32.0,0.3546356,1.7640449
69192,REM,111.0,11.0,100.0,9.0,3.0,88.0,9.91,90.09,8.11,2.7,111.0,10.0,101.0,3.0,0.0,98.0,9.01,90.99,2.7,0.0,67.05,32.95,3.06,0.0,20.41,23.47,34.69,4.08,0.0,0.0,14.29,156.0,67.0,0.0,0.0,0.0,0.0,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,0.0,0.0,0.0,0.0
69193,REM,996.0,176.0,820.0,71.0,11.0,738.0,17.67,82.33,7.13,1.1,996.0,144.0,852.0,8.0,5.0,839.0,14.46,85.54,0.8,0.5,64.77,35.23,5.6,1.4300000000000002,27.06,21.81,25.63,4.17,1.31,1.07,11.92,1273.0,544.0,20.2113463,11.0,3.5081804,3.3106061,7.8554595,10.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69194,REM,5677.0,1271.0,4406.0,383.0,73.0,3950.0,22.39,77.61,6.75,1.29,5676.0,1015.0,4661.0,47.0,8.0,4606.0,17.88,82.12,0.83,0.14,82.0,18.0,2.54,0.54,51.67,6.77,26.38,3.43,0.48,0.5,7.69,7405.0,3111.0,14.4636728,45.0,7.29237,54.0,8.6428089,64.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,2.1607022,16.0,1.8906144,14.0,1.3504389,10.0,7.1573261,53.0,0.3546356,1.7640449
69196,RN,425.0,80.0,345.0,36.0,5.0,304.0,18.82,81.18,8.47,1.18,425.0,75.0,350.0,12.0,2.0,336.0,17.65,82.35,2.82,0.47,52.63,47.37,8.93,1.49,20.54,31.85,15.77,3.27,0.8999999999999999,1.19,16.07,603.0,300.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69197,REM,1610.0,363.0,1247.0,110.0,29.0,1108.0,22.55,77.45,6.83,1.8,1610.0,324.0,1286.0,23.0,5.0,1258.0,20.12,79.88,1.43,0.31,53.88,46.12,6.2,0.88,23.13,30.29,21.3,2.86,1.9000000000000001,1.27,12.16,2236.0,972.0,5.1599952,2.6492537,3.5081804,3.3106061,3.5778175,8.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69198,RN,585.0,108.0,477.0,32.0,12.0,433.0,18.46,81.54,5.47,2.05,589.0,97.0,492.0,12.0,4.0,476.0,16.47,83.53,2.04,0.68,50.81,49.19,7.98,0.21,18.49,35.71,18.07,2.94,1.26,1.89,13.45,783.0,357.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,0.0,0.0,0.0,0.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69199,FI,8274.0,3231.0,5043.0,361.0,122.0,4560.0,39.05,60.95,4.36,1.47,8274.0,3135.0,5139.0,98.0,48.0,4993.0,37.89,62.11,1.18,0.58,73.82,26.18,3.06,2.4,8.79,18.23,21.53,7.95,2.3,0.56,35.17,19549.0,8147.0,8.4692397,69.0,11.2026191,219.0,6.1895749,121.0,0.9207632,18.0,3.2226712,63.0,1.7392194,34.0,4.9618906,97.0,6.0361144,118.0,0.9207632,18.0,0.1055371,1.046875,2.8645967,56.0,8.8495575,173.0,2.5576756,50.0,7.5707197,148.0,1.0230702,20.0
69200,RN,1209.0,227.0,982.0,105.0,33.0,844.0,18.78,81.22,8.68,2.73,1209.0,205.0,1004.0,23.0,9.0,972.0,16.96,83.04,1.9,0.74,55.21,44.79,7.72,1.03,25.51,32.1,17.28,3.6,1.54,1.23,9.98,1538.0,742.0,5.1599952,2.6492537,3.5081804,3.3106061,7.8023407,12.0,0.3375502,1.7521368,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69201,RN,880.0,229.0,651.0,63.0,13.0,575.0,26.02,73.98,7.16,1.48,880.0,201.0,679.0,3.0,22.0,654.0,22.84,77.16,0.34,2.5,53.91,46.09,8.72,1.3699999999999999,16.82,28.59,18.5,5.35,1.22,1.38,18.04,1292.0,770.0,5.1599952,2.6492537,3.869969,5.0,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69202,REM,15650.0,3346.0,12304.0,838.0,241.0,11225.0,21.38,78.62,5.35,1.54,15649.0,2818.0,12831.0,154.0,39.0,12638.0,18.01,81.99,0.98,0.25,80.52,19.48,3.63,0.93,34.03,10.56,30.5,6.06,0.74,0.66,12.87,21893.0,10787.0,12.5155329,135.0,4.6133467,101.0,6.4860914,142.0,0.3375502,1.7521368,1.0962408,24.0,0.3654136,8.0,1.6443612,36.0,1.827068,40.0,0.9592107,21.0,0.1055371,1.046875,2.4208651,53.0,4.0652263,89.0,2.8319554,62.0,5.481204,120.0,0.9592107,21.0
69203,RN,760.0,186.0,574.0,70.0,18.0,486.0,24.47,75.53,9.21,2.37,760.0,145.0,615.0,16.0,3.0,596.0,19.08,80.92,2.11,0.39,53.29,46.71,10.23,1.17,18.12,25.84,18.79,3.36,3.52,1.17,17.79,986.0,501.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69204,REM,15384.0,3834.0,11550.0,926.0,242.0,10382.0,24.92,75.08,6.02,1.57,15384.0,3370.0,12014.0,173.0,45.0,11796.0,21.91,78.09,1.12,0.29,74.55,25.45,4.15,1.06,26.51,15.01,29.48,6.41,0.99,0.75,15.63,21329.0,9721.0,11.0073138,107.0,6.4231797,137.0,7.6421773,163.0,0.3375502,1.7521368,1.5940738,34.0,1.078344,23.0,2.7193024,58.0,2.1098036,45.0,1.1721131,25.0,0.1055371,1.046875,4.4540297,95.0,4.1258381,88.0,2.2035726,47.0,8.4860987,181.0,0.4688452,10.0
69205,REM,3709.0,701.0,3008.0,272.0,46.0,2690.0,18.9,81.1,7.33,1.24,3709.0,556.0,3153.0,46.0,7.0,3100.0,14.99,85.01,1.24,0.19,77.17,22.83,4.16,1.06,28.0,12.23,31.26,6.52,1.07,1.0,14.71,5370.0,2197.0,6.8273268,15.0,4.8417132,26.0,6.5176909,35.0,0.3375502,1.7521368,1.8621974,10.0,1.7948427,6.2348485,2.4208566,13.0,2.7932961,15.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,4.283054,23.0,0.3546356,1.7640449
69206,RN,3137.0,708.0,2429.0,215.0,55.0,2159.0,22.57,77.43,6.85,1.75,3135.0,598.0,2537.0,47.0,18.0,2472.0,19.07,80.93,1.5,0.57,51.78,48.22,4.94,0.73,27.43,31.35,17.92,4.0,1.17,0.73,11.73,4533.0,2121.0,9.8992361,21.0,6.3975292,29.0,3.3090668,15.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,2.2060446,10.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,4.4120891,20.0,7.9417604,36.0,1.4076726,2.3846154,2.8678579,13.0,0.3546356,1.7640449
69207,REM,2163.0,545.0,1618.0,133.0,28.0,1457.0,25.2,74.8,6.15,1.29,2163.0,451.0,1712.0,26.0,5.0,1681.0,20.85,79.15,1.2,0.23,73.58,26.42,2.68,0.8899999999999999,20.64,17.85,26.41,7.73,0.8899999999999999,0.77,22.13,3037.0,1318.0,5.1599952,2.6492537,4.6098123,14.0,6.5854462,20.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,5.5976292,17.0,1.0619796,2.4517766,0.0,0.0,5.9269015,18.0,5.2683569,16.0,1.4076726,2.3846154,5.5976292,17.0,0.3546356,1.7640449
69208,REM,1676.0,232.0,1444.0,137.0,39.0,1268.0,13.84,86.16,8.17,2.33,1676.0,204.0,1472.0,33.0,9.0,1430.0,12.17,87.83,1.97,0.54,67.43,32.57,6.29,0.91,22.52,20.49,26.29,5.8,1.26,0.98,15.45,2252.0,937.0,7.4679753,7.0,3.5081804,3.3106061,4.8845471,11.0,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69209,RN,498.0,133.0,365.0,38.0,12.0,315.0,26.71,73.29,7.63,2.41,499.0,121.0,378.0,1.0,11.0,366.0,24.25,75.75,0.2,2.2,46.03,53.97,7.92,0.82,26.5,34.7,13.66,3.55,1.9100000000000001,1.64,9.29,581.0,416.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69212,REM,337.0,50.0,287.0,24.0,3.0,260.0,14.84,85.16,7.12,0.89,337.0,35.0,302.0,1.0,1.0,300.0,10.39,89.61,0.3,0.3,62.31,37.69,2.0,0.66,33.0,21.67,24.0,4.67,1.0,0.67,12.33,472.0,216.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,0.0,0.0,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
